snapshot_id,server_timestamp_ms,recv_time_ms,latency_ms
1497,1765111051809,1765111051829,20
1498,1765111051834,1765111051848,14
1499,1765111051859,1765111051864,5
1500,1765111051885,1765111051901,16
1501,1765111051911,1765111051917,6
1502,1765111051936,1765111051949,13
1503,1765111051962,1765111051965,3
1504,1765111051987,1765111051998,11
1505,1765111052013,1765111052028,15
1506,1765111052038,1765111052044,6
1507,1765111052064,1765111052075,11
1508,1765111052090,1765111052091,1
1509,1765111052116,1765111052123,7
1510,1765111052142,1765111052153,11
1511,1765111052168,1765111052169,1
1512,1765111052193,1765111052200,7
1513,1765111052219,1765111052232,13
1514,1765111052244,1765111052248,4
1515,1765111052270,1765111052281,11
1516,1765111052296,1765111052296,0
1517,1765111052322,1765111052328,6
1518,1765111052348,1765111052361,13
1519,1765111052374,1765111052378,4
1520,1765111052399,1765111052409,10
1521,1765111052424,1765111052441,17
1522,1765111052450,1765111052457,7
1523,1765111052476,1765111052490,14
1524,1765111052501,1765111052505,4
1525,1765111052527,1765111052537,10
1526,1765111052553,1765111052568,15
1527,1765111052578,1765111052583,5
1528,1765111052604,1765111052614,10
1529,1765111052630,1765111052644,14
1530,1765111052656,1765111052661,5
1531,1765111052682,1765111052692,10
1532,1765111052708,1765111052724,16
1533,1765111052734,1765111052739,5
1534,1765111052760,1765111052772,12
1535,1765111052786,1765111052788,2
1536,1765111052811,1765111052819,8
1537,1765111052837,1765111052852,15
1538,1765111052862,1765111052868,6
1539,1765111052888,1765111052899,11
1540,1765111052913,1765111052914,1
1541,1765111052939,1765111052947,8
1542,1765111052965,1765111052987,22
1543,1765111052991,1765111053009,18
1544,1765111053017,1765111053024,7
1545,1765111053042,1765111053055,13
1546,1765111053068,1765111053070,2
1547,1765111053093,1765111053103,10
1548,1765111053120,1765111053134,14
1549,1765111053146,1765111053149,3
1550,1765111053172,1765111053180,8
1551,1765111053198,1765111053212,14
1552,1765111053223,1765111053227,4
1553,1765111053249,1765111053258,9
1554,1765111053275,1765111053289,14
1555,1765111053301,1765111053305,4
1556,1765111053327,1765111053338,11
1557,1765111053353,1765111053369,16
1558,1765111053379,1765111053386,7
1559,1765111053405,1765111053418,13
1560,1765111053432,1765111053444,12
1561,1765111053457,1765111053465,8
1562,1765111053484,1765111053497,13
1563,1765111053510,1765111053512,2
1564,1765111053535,1765111053544,9
1565,1765111053561,1765111053574,13
1566,1765111053587,1765111053590,3
1567,1765111053612,1765111053624,12
1568,1765111053638,1765111053639,1
1569,1765111053664,1765111053671,7
1570,1765111053689,1765111053690,1
1571,1765111053715,1765111053720,5
1572,1765111053741,1765111053752,11
1573,1765111053767,1765111053769,2
1574,1765111053792,1765111053801,9
1575,1765111053818,1765111053833,15
1576,1765111053844,1765111053850,6
1577,1765111053869,1765111053883,14
1578,1765111053895,1765111053899,4
1579,1765111053920,1765111053931,11
1580,1765111053946,1765111053947,1
1581,1765111053973,1765111053978,5
1582,1765111053998,1765111054010,12
1583,1765111054024,1765111054026,2
1584,1765111054050,1765111054059,9
1585,1765111054076,1765111054089,13
1586,1765111054102,1765111054105,3
1587,1765111054128,1765111054138,10
1588,1765111054154,1765111054170,16
1589,1765111054179,1765111054186,7
1590,1765111054205,1765111054217,12
1591,1765111054231,1765111054233,2
1592,1765111054257,1765111054381,124
1593,1765111054283,1765111054381,98
1594,1765111054309,1765111054381,72
1595,1765111054335,1765111054381,46
1596,1765111054361,1765111054381,20
1597,1765111054387,1765111054409,22
1598,1765111054413,1765111054424,11
1599,1765111054438,1765111054441,3
1600,1765111054464,1765111054472,8
