snapshot_id,server_timestamp_ms,recv_time_ms,latency_ms
1977,1765111064205,1765111064221,16
1978,1765111064231,1765111064238,7
1979,1765111064256,1765111064271,15
1980,1765111064282,1765111064286,4
1981,1765111064308,1765111064320,12
1982,1765111064334,1765111064335,1
1983,1765111064361,1765111064367,6
1984,1765111064386,1765111064399,13
1985,1765111064412,1765111064415,3
1986,1765111064438,1765111064447,9
1987,1765111064464,1765111064479,15
1988,1765111064491,1765111064496,5
1989,1765111064517,1765111064529,12
1990,1765111064544,1765111064560,16
1991,1765111064570,1765111064575,5
1992,1765111064596,1765111064607,11
1993,1765111064623,1765111064638,15
1994,1765111064649,1765111064654,5
1995,1765111064676,1765111064685,9
1996,1765111064702,1765111064716,14
1997,1765111064728,1765111064733,5
1998,1765111064754,1765111064763,9
1999,1765111064780,1765111064795,15
2000,1765111064805,1765111064811,6
2001,1765111064831,1765111064843,12
2002,1765111064857,1765111064859,2
2003,1765111064883,1765111064892,9
2004,1765111064909,1765111064923,14
2005,1765111064936,1765111064939,3
2006,1765111064962,1765111064970,8
2007,1765111064988,1765111065003,15
2008,1765111065014,1765111065020,6
2009,1765111065040,1765111065051,11
2010,1765111065066,1765111065082,16
2011,1765111065092,1765111065098,6
2012,1765111065118,1765111065131,13
2013,1765111065144,1765111065147,3
2014,1765111065170,1765111065179,9
2015,1765111065195,1765111065211,16
2016,1765111065221,1765111065227,6
2017,1765111065246,1765111065259,13
2018,1765111065272,1765111065274,2
2019,1765111065298,1765111065306,8
2020,1765111065323,1765111065338,15
2021,1765111065348,1765111065354,6
2022,1765111065374,1765111065385,11
2023,1765111065400,1765111065401,1
2024,1765111065426,1765111065432,6
2025,1765111065452,1765111065464,12
2026,1765111065478,1765111065480,2
2027,1765111065504,1765111065512,8
2028,1765111065531,1765111065543,12
2029,1765111065557,1765111065559,2
2030,1765111065583,1765111065591,8
2031,1765111065609,1765111065622,13
2032,1765111065635,1765111065638,3
2033,1765111065661,1765111065670,9
2034,1765111065687,1765111065701,14
2035,1765111065713,1765111065718,5
2036,1765111065739,1765111065749,10
2037,1765111065765,1765111065781,16
2038,1765111065792,1765111065796,4
2039,1765111065818,1765111065828,10
2040,1765111065844,1765111065859,15
2041,1765111065869,1765111065875,6
2042,1765111065894,1765111065906,12
2043,1765111065920,1765111065923,3
2044,1765111065945,1765111065955,10
2045,1765111065972,1765111065986,14
2046,1765111065998,1765111066002,4
2047,1765111066023,1765111066033,10
2048,1765111066049,1765111066064,15
2049,1765111066074,1765111066080,6
2050,1765111066100,1765111066112,12
2051,1765111066126,1765111066127,1
2052,1765111066152,1765111066165,13
2053,1765111066178,1765111066191,13
2054,1765111066204,1765111066208,4
2055,1765111066230,1765111066255,25
2056,1765111066257,1765111066271,14
2057,1765111066282,1765111066286,4
2058,1765111066308,1765111066318,10
2059,1765111066334,1765111066348,14
2060,1765111066360,1765111066364,4
2061,1765111066386,1765111066397,11
2062,1765111066412,1765111066429,17
2063,1765111066438,1765111066459,21
2064,1765111066465,1765111066475,10
2065,1765111066491,1765111066505,14
2066,1765111066517,1765111066521,4
2067,1765111066543,1765111066552,9
2068,1765111066569,1765111066585,16
2069,1765111066595,1765111066600,5
2070,1765111066621,1765111066631,10
2071,1765111066647,1765111066663,16
2072,1765111066673,1765111066679,6
2073,1765111066699,1765111066710,11
2074,1765111066724,1765111066726,2
2075,1765111066750,1765111066757,7
2076,1765111066776,1765111066789,13
2077,1765111066802,1765111066805,3
2078,1765111066829,1765111066836,7
2079,1765111066854,1765111066870,16
2080,1765111066880,1765111066885,5
2081,1765111066906,1765111066917,11
2082,1765111066932,1765111066933,1
2083,1765111066958,1765111066964,6
2084,1765111066985,1765111066996,11
2085,1765111067011,1765111067028,17
2086,1765111067038,1765111067045,7
2087,1765111067063,1765111067078,15
2088,1765111067089,1765111067093,4
2089,1765111067115,1765111067125,10
2090,1765111067141,1765111067156,15
2091,1765111067167,1765111067172,5
2092,1765111067192,1765111067204,12
2093,1765111067218,1765111067220,2
2094,1765111067243,1765111067252,9
2095,1765111067269,1765111067284,15
2096,1765111067294,1765111067299,5
2097,1765111067320,1765111067332,12
2098,1765111067346,1765111067348,2
2099,1765111067371,1765111067379,8
2100,1765111067397,1765111067410,13
2101,1765111067423,1765111067426,3
2102,1765111067449,1765111067458,9
2103,1765111067474,1765111067489,15
2104,1765111067500,1765111067505,5
2105,1765111067526,1765111067538,12
2106,1765111067551,1765111067554,3
2107,1765111067577,1765111067585,8
2108,1765111067603,1765111067617,14
2109,1765111067629,1765111067633,4
2110,1765111067654,1765111067663,9
2111,1765111067680,1765111067696,16
2112,1765111067706,1765111067712,6
2113,1765111067732,1765111067743,11
2114,1765111067758,1765111067759,1
2115,1765111067784,1765111067789,5
2116,1765111067810,1765111067820,10
2117,1765111067835,1765111067837,2
2118,1765111067861,1765111067868,7
2119,1765111067887,1765111067900,13
2120,1765111067913,1765111067916,3
2121,1765111067938,1765111067947,9
2122,1765111067964,1765111067979,15
2123,1765111067990,1765111067995,5
2124,1765111068015,1765111068025,10
2125,1765111068042,1765111068055,13
2126,1765111068068,1765111068071,3
2127,1765111068093,1765111068102,9
2128,1765111068119,1765111068134,15
2129,1765111068146,1765111068150,4
2130,1765111068172,1765111068181,9
2131,1765111068198,1765111068212,14
2132,1765111068225,1765111068228,3
2133,1765111068251,1765111068259,8
2134,1765111068276,1765111068291,15
2135,1765111068302,1765111068306,4
2136,1765111068328,1765111068338,10
2137,1765111068354,1765111068369,15
2138,1765111068381,1765111068385,4
2139,1765111068407,1765111068416,9
2140,1765111068433,1765111068448,15
2141,1765111068459,1765111068465,6
2142,1765111068485,1765111068496,11
2143,1765111068511,1765111068511,0
2144,1765111068537,1765111068544,7
2145,1765111068562,1765111068574,12
2146,1765111068588,1765111068591,3
2147,1765111068613,1765111068622,9
2148,1765111068639,1765111068655,16
2149,1765111068665,1765111068671,6
2150,1765111068690,1765111068703,13
2151,1765111068716,1765111068718,2
2152,1765111068742,1765111068750,8
2153,1765111068767,1765111068783,16
2154,1765111068792,1765111068799,7
2155,1765111068818,1765111068830,12
2156,1765111068844,1765111068846,2
2157,1765111068870,1765111068878,8
2158,1765111068896,1765111068909,13
2159,1765111068922,1765111068925,3
2160,1765111068948,1765111068958,10
2161,1765111068974,1765111068989,15
2162,1765111068999,1765111069004,5
2163,1765111069026,1765111069036,10
2164,1765111069052,1765111069068,16
2165,1765111069078,1765111069083,5
2166,1765111069104,1765111069115,11
2167,1765111069129,1765111069132,3
2168,1765111069155,1765111069164,9
2169,1765111069180,1765111069196,16
2170,1765111069206,1765111069213,7
2171,1765111069231,1765111069245,14
2172,1765111069257,1765111069260,3
2173,1765111069282,1765111069292,10
2174,1765111069308,1765111069324,16
2175,1765111069335,1765111069339,4
2176,1765111069361,1765111069371,10
2177,1765111069387,1765111069403,16
2178,1765111069413,1765111069420,7
2179,1765111069440,1765111069453,13
2180,1765111069466,1765111069469,3
2181,1765111069492,1765111069500,8
2182,1765111069518,1765111069532,14
2183,1765111069544,1765111069548,4
2184,1765111069570,1765111069580,10
2185,1765111069596,1765111069611,15
2186,1765111069622,1765111069627,5
2187,1765111069648,1765111069657,9
2188,1765111069674,1765111069690,16
2189,1765111069700,1765111069705,5
2190,1765111069725,1765111069737,12
2191,1765111069751,1765111069754,3
2192,1765111069777,1765111069785,8
2193,1765111069803,1765111069816,13
2194,1765111069828,1765111069832,4
2195,1765111069854,1765111069863,9
2196,1765111069881,1765111069894,13
2197,1765111069906,1765111069909,3
2198,1765111069932,1765111069941,9
2199,1765111069958,1765111069974,16
2200,1765111069984,1765111069990,6
2201,1765111070009,1765111070022,13
2202,1765111070036,1765111070038,2
2203,1765111070062,1765111070070,8
2204,1765111070087,1765111070103,16
2205,1765111070113,1765111070119,6
2206,1765111070139,1765111070150,11
2207,1765111070165,1765111070166,1
2208,1765111070190,1765111070198,8
2209,1765111070216,1765111070230,14
2210,1765111070242,1765111070247,5
2211,1765111070268,1765111070281,13
2212,1765111070294,1765111070298,4
2213,1765111070320,1765111070329,9
2214,1765111070346,1765111070358,12
2215,1765111070372,1765111070374,2
2216,1765111070399,1765111070406,7
2217,1765111070424,1765111070438,14
2218,1765111070450,1765111070454,4
2219,1765111070475,1765111070487,12
2220,1765111070501,1765111070502,1
2221,1765111070527,1765111070533,6
2222,1765111070552,1765111070565,13
2223,1765111070578,1765111070581,3
2224,1765111070603,1765111070612,9
2225,1765111070629,1765111070645,16
2226,1765111070655,1765111070661,6
2227,1765111070681,1765111070692,11
2228,1765111070707,1765111070709,2
2229,1765111070732,1765111070740,8
2230,1765111070758,1765111070771,13
2231,1765111070784,1765111070787,3
2232,1765111070809,1765111070818,9
2233,1765111070835,1765111070849,14
2234,1765111070860,1765111070865,5
2235,1765111070886,1765111070896,10
2236,1765111070912,1765111070928,16
2237,1765111070938,1765111070944,6
2238,1765111070963,1765111070975,12
2239,1765111070989,1765111070991,2
2240,1765111071014,1765111071022,8
2241,1765111071040,1765111071053,13
2242,1765111071066,1765111071068,2
2243,1765111071092,1765111071100,8
2244,1765111071118,1765111071131,13
2245,1765111071143,1765111071146,3
2246,1765111071169,1765111071178,9
2247,1765111071195,1765111071209,14
2248,1765111071220,1765111071225,5
2249,1765111071246,1765111071256,10
2250,1765111071272,1765111071287,15
2251,1765111071298,1765111071302,4
2252,1765111071324,1765111071333,9
2253,1765111071349,1765111071366,17
2254,1765111071375,1765111071382,7
2255,1765111071401,1765111071413,12
2256,1765111071426,1765111071430,4
2257,1765111071452,1765111071461,9
2258,1765111071477,1765111071492,15
2259,1765111071503,1765111071508,5
2260,1765111071529,1765111071539,10
2261,1765111071555,1765111071570,15
2262,1765111071581,1765111071586,5
2263,1765111071606,1765111071618,12
2264,1765111071632,1765111071634,2
2265,1765111071657,1765111071666,9
2266,1765111071683,1765111071698,15
2267,1765111071709,1765111071714,5
2268,1765111071735,1765111071745,10
2269,1765111071761,1765111071776,15
2270,1765111071786,1765111071792,6
2271,1765111071811,1765111071824,13
2272,1765111071837,1765111071839,2
2273,1765111071863,1765111071871,8
2274,1765111071888,1765111071904,16
2275,1765111071914,1765111071920,6
2276,1765111071940,1765111071952,12
2277,1765111071965,1765111071967,2
2278,1765111071991,1765111071999,8
2279,1765111072016,1765111072032,16
2280,1765111072042,1765111072047,5
2281,1765111072067,1765111072079,12
2282,1765111072093,1765111072095,2
2283,1765111072118,1765111072126,8
2284,1765111072144,1765111072158,14
2285,1765111072170,1765111072173,3
2286,1765111072196,1765111072204,8
2287,1765111072221,1765111072236,15
2288,1765111072247,1765111072251,4
2289,1765111072273,1765111072284,11
2290,1765111072298,1765111072300,2
2291,1765111072324,1765111072332,8
2292,1765111072350,1765111072365,15
2293,1765111072376,1765111072381,5
2294,1765111072402,1765111072413,11
2295,1765111072428,1765111072430,2
2296,1765111072454,1765111072462,8
2297,1765111072480,1765111072493,13
2298,1765111072505,1765111072509,4
2299,1765111072531,1765111072540,9
2300,1765111072556,1765111072571,15
2301,1765111072582,1765111072587,5
2302,1765111072608,1765111072619,11
2303,1765111072633,1765111072635,2
2304,1765111072659,1765111072668,9
2305,1765111072684,1765111072699,15
2306,1765111072710,1765111072714,4
2307,1765111072736,1765111072745,9
2308,1765111072761,1765111072777,16
2309,1765111072787,1765111072793,6
2310,1765111072813,1765111072839,26
2311,1765111072839,1765111072855,16
2312,1765111072865,1765111072870,5
2313,1765111072891,1765111072902,11
2314,1765111072917,1765111072917,0
2315,1765111072942,1765111072949,7
2316,1765111072967,1765111072980,13
2317,1765111072993,1765111072996,3
2318,1765111073018,1765111073027,9
2319,1765111073044,1765111073059,15
2320,1765111073070,1765111073075,5
2321,1765111073095,1765111073107,12
2322,1765111073122,1765111073122,0
2323,1765111073148,1765111073153,5
2324,1765111073173,1765111073185,12
2325,1765111073198,1765111073201,3
2326,1765111073224,1765111073233,9
2327,1765111073250,1765111073267,17
2328,1765111073276,1765111073283,7
2329,1765111073301,1765111073316,15
2330,1765111073327,1765111073332,5
2331,1765111073353,1765111073364,11
2332,1765111073378,1765111073380,2
2333,1765111073404,1765111073412,8
2334,1765111073429,1765111073445,16
2335,1765111073455,1765111073461,6
2336,1765111073480,1765111073494,14
2337,1765111073505,1765111073509,4
2338,1765111073531,1765111073541,10
2339,1765111073557,1765111073571,14
2340,1765111073583,1765111073588,5
2341,1765111073608,1765111073619,11
2342,1765111073634,1765111073635,1
2343,1765111073660,1765111073666,6
2344,1765111073685,1765111073698,13
2345,1765111073711,1765111073714,3
2346,1765111073736,1765111073746,10
2347,1765111073762,1765111073779,17
2348,1765111073788,1765111073795,7
2349,1765111073814,1765111073827,13
2350,1765111073840,1765111073843,3
2351,1765111073865,1765111073874,9
2352,1765111073891,1765111073907,16
2353,1765111073917,1765111073924,7
2354,1765111073943,1765111073956,13
2355,1765111073970,1765111073987,17
2356,1765111073996,1765111074004,8
2357,1765111074021,1765111074036,15
2358,1765111074047,1765111074051,4
2359,1765111074074,1765111074082,8
2360,1765111074099,1765111074115,16
2361,1765111074125,1765111074132,7
2362,1765111074151,1765111074164,13
2363,1765111074177,1765111074179,2
2364,1765111074202,1765111074211,9
2365,1765111074229,1765111074242,13
2366,1765111074254,1765111074257,3
2367,1765111074280,1765111074288,8
2368,1765111074305,1765111074321,16
2369,1765111074331,1765111074336,5
2370,1765111074356,1765111074369,13
2371,1765111074382,1765111074385,3
2372,1765111074408,1765111074416,8
2373,1765111074433,1765111074449,16
2374,1765111074459,1765111074465,6
2375,1765111074485,1765111074497,12
2376,1765111074512,1765111074513,1
2377,1765111074538,1765111074543,5
2378,1765111074565,1765111074576,11
2379,1765111074591,1765111074608,17
2380,1765111074618,1765111074623,5
2381,1765111074644,1765111074655,11
2382,1765111074670,1765111074671,1
2383,1765111074696,1765111074702,6
2384,1765111074722,1765111074733,11
2385,1765111074748,1765111074749,1
2386,1765111074773,1765111074781,8
2387,1765111074799,1765111074812,13
2388,1765111074825,1765111074827,2
2389,1765111074850,1765111074858,8
2390,1765111074876,1765111074890,14
2391,1765111074902,1765111074906,4
2392,1765111074928,1765111074940,12
2393,1765111074953,1765111074971,18
2394,1765111074980,1765111074987,7
2395,1765111075007,1765111075018,11
2396,1765111075033,1765111075035,2
2397,1765111075059,1765111075066,7
2398,1765111075085,1765111075097,12
2399,1765111075111,1765111075113,2
2400,1765111075137,1765111075144,7
2401,1765111075162,1765111075175,13
2402,1765111075188,1765111075190,2
2403,1765111075213,1765111075221,8
2404,1765111075239,1765111075252,13
2405,1765111075265,1765111075268,3
2406,1765111075290,1765111075300,10
2407,1765111075316,1765111075332,16
2408,1765111075342,1765111075348,6
2409,1765111075369,1765111075378,9
2410,1765111075395,1765111075410,15
2411,1765111075421,1765111075425,4
2412,1765111075446,1765111075456,10
2413,1765111075472,1765111075488,16
2414,1765111075498,1765111075504,6
2415,1765111075525,1765111075536,11
2416,1765111075551,1765111075566,15
2417,1765111075578,1765111075582,4
2418,1765111075604,1765111075613,9
2419,1765111075630,1765111075645,15
2420,1765111075656,1765111075661,5
2421,1765111075681,1765111075693,12
2422,1765111075707,1765111075709,2
2423,1765111075733,1765111075742,9
2424,1765111075758,1765111075774,16
2425,1765111075785,1765111075789,4
2426,1765111075810,1765111075822,12
2427,1765111075836,1765111075837,1
2428,1765111075862,1765111075869,7
2429,1765111075888,1765111075899,11
2430,1765111075915,1765111075931,16
2431,1765111075941,1765111075947,6
2432,1765111075967,1765111075978,11
2433,1765111075992,1765111075994,2
2434,1765111076018,1765111076025,7
2435,1765111076043,1765111076056,13
2436,1765111076069,1765111076072,3
2437,1765111076094,1765111076103,9
2438,1765111076120,1765111076134,14
2439,1765111076145,1765111076150,5
2440,1765111076171,1765111076180,9
2441,1765111076196,1765111076211,15
2442,1765111076222,1765111076227,5
2443,1765111076248,1765111076259,11
2444,1765111076274,1765111076290,16
2445,1765111076300,1765111076306,6
2446,1765111076325,1765111076338,13
2447,1765111076351,1765111076355,4
2448,1765111076377,1765111076387,10
2449,1765111076403,1765111076419,16
2450,1765111076429,1765111076435,6
2451,1765111076456,1765111076465,9
2452,1765111076483,1765111076497,14
2453,1765111076509,1765111076513,4
2454,1765111076536,1765111076544,8
2455,1765111076563,1765111076590,27
2456,1765111076590,1765111076606,16
2457,1765111076617,1765111076623,6
2458,1765111076643,1765111076652,9
2459,1765111076669,1765111076685,16
2460,1765111076695,1765111076700,5
2461,1765111076720,1765111076732,12
2462,1765111076746,1765111076748,2
2463,1765111076772,1765111076779,7
2464,1765111076798,1765111076812,14
2465,1765111076824,1765111076828,4
2466,1765111076850,1765111076858,8
2467,1765111076876,1765111076891,15
2468,1765111076902,1765111076907,5
2469,1765111076928,1765111076937,9
2470,1765111076954,1765111076970,16
2471,1765111076981,1765111076986,5
2472,1765111077007,1765111077019,12
2473,1765111077033,1765111077035,2
2474,1765111077059,1765111077067,8
2475,1765111077085,1765111077098,13
2476,1765111077111,1765111077115,4
2477,1765111077137,1765111077147,10
2478,1765111077163,1765111077179,16
2479,1765111077190,1765111077195,5
2480,1765111077216,1765111077226,10
2481,1765111077242,1765111077258,16
2482,1765111077268,1765111077274,6
2483,1765111077294,1765111077307,13
2484,1765111077320,1765111077323,3
2485,1765111077346,1765111077356,10
2486,1765111077373,1765111077387,14
2487,1765111077399,1765111077403,4
2488,1765111077425,1765111077435,10
2489,1765111077450,1765111077466,16
2490,1765111077476,1765111077481,5
2491,1765111077503,1765111077513,10
2492,1765111077529,1765111077545,16
2493,1765111077555,1765111077561,6
2494,1765111077581,1765111077593,12
2495,1765111077607,1765111077610,3
2496,1765111077633,1765111077641,8
2497,1765111077660,1765111077671,11
2498,1765111077686,1765111077687,1
2499,1765111077712,1765111077719,7
2500,1765111077737,1765111077751,14
2501,1765111077765,1765111077767,2
2502,1765111077791,1765111077813,22
2503,1765111077817,1765111077829,12
2504,1765111077843,1765111077844,1
2505,1765111077869,1765111077875,6
2506,1765111077895,1765111077906,11
2507,1765111077921,1765111077922,1
2508,1765111077946,1765111077953,7
2509,1765111077973,1765111077985,12
2510,1765111077999,1765111078014,15
2511,1765111078026,1765111078031,5
2512,1765111078052,1765111078063,11
2513,1765111078078,1765111078094,16
2514,1765111078104,1765111078109,5
2515,1765111078129,1765111078141,12
2516,1765111078155,1765111078158,3
2517,1765111078181,1765111078190,9
2518,1765111078207,1765111078221,14
2519,1765111078233,1765111078237,4
2520,1765111078259,1765111078269,10
2521,1765111078285,1765111078300,15
2522,1765111078311,1765111078316,5
2523,1765111078337,1765111078347,10
2524,1765111078363,1765111078378,15
2525,1765111078388,1765111078394,6
2526,1765111078414,1765111078426,12
2527,1765111078439,1765111078441,2
2528,1765111078465,1765111078474,9
2529,1765111078491,1765111078506,15
2530,1765111078516,1765111078522,6
2531,1765111078542,1765111078555,13
2532,1765111078567,1765111078572,5
2533,1765111078593,1765111078602,9
2534,1765111078618,1765111078634,16
2535,1765111078644,1765111078650,6
2536,1765111078670,1765111078682,12
2537,1765111078696,1765111078697,1
2538,1765111078721,1765111078729,8
2539,1765111078747,1765111078761,14
2540,1765111078773,1765111078777,4
2541,1765111078799,1765111078809,10
2542,1765111078825,1765111078841,16
2543,1765111078851,1765111078857,6
2544,1765111078877,1765111078890,13
2545,1765111078903,1765111078905,2
2546,1765111078929,1765111078937,8
2547,1765111078956,1765111078984,28
2548,1765111078983,1765111078984,1
2549,1765111079010,1765111079015,5
2550,1765111079036,1765111079047,11
2551,1765111079063,1765111079076,13
2552,1765111079089,1765111079094,5
2553,1765111079116,1765111079124,8
2554,1765111079141,1765111079157,16
2555,1765111079167,1765111079173,6
2556,1765111079193,1765111079206,13
2557,1765111079218,1765111079221,3
2558,1765111079244,1765111079252,8
2559,1765111079270,1765111079284,14
2560,1765111079296,1765111079299,3
2561,1765111079321,1765111079331,10
2562,1765111079347,1765111079363,16
2563,1765111079372,1765111079378,6
2564,1765111079398,1765111079411,13
2565,1765111079424,1765111079427,3
2566,1765111079450,1765111079459,9
2567,1765111079476,1765111079490,14
2568,1765111079503,1765111079507,4
2569,1765111079529,1765111079539,10
2570,1765111079555,1765111079571,16
2571,1765111079581,1765111079586,5
2572,1765111079607,1765111079617,10
2573,1765111079634,1765111079650,16
2574,1765111079659,1765111079666,7
2575,1765111079686,1765111079697,11
2576,1765111079712,1765111079728,16
2577,1765111079738,1765111079744,6
2578,1765111079763,1765111079775,12
2579,1765111079789,1765111079790,1
2580,1765111079815,1765111079822,7
2581,1765111079841,1765111079854,13
2582,1765111079866,1765111079869,3
2583,1765111079892,1765111079901,9
2584,1765111079918,1765111079934,16
2585,1765111079944,1765111079950,6
2586,1765111079970,1765111079982,12
2587,1765111079996,1765111079997,1
2588,1765111080022,1765111080030,8
2589,1765111080047,1765111080061,14
2590,1765111080073,1765111080076,3
2591,1765111080099,1765111080108,9
2592,1765111080124,1765111080139,15
2593,1765111080150,1765111080155,5
2594,1765111080176,1765111080187,11
2595,1765111080202,1765111080203,1
2596,1765111080228,1765111080234,6
2597,1765111080254,1765111080265,11
2598,1765111080280,1765111080282,2
2599,1765111080305,1765111080313,8
2600,1765111080331,1765111080345,14
2601,1765111080356,1765111080361,5
2602,1765111080382,1765111080393,11
2603,1765111080408,1765111080408,0
2604,1765111080433,1765111080440,7
2605,1765111080459,1765111080471,12
2606,1765111080485,1765111080487,2
2607,1765111080511,1765111080519,8
2608,1765111080537,1765111080551,14
2609,1765111080563,1765111080567,4
2610,1765111080589,1765111080598,9
2611,1765111080616,1765111080630,14
2612,1765111080641,1765111080645,4
2613,1765111080667,1765111080677,10
2614,1765111080693,1765111080708,15
2615,1765111080719,1765111080724,5
2616,1765111080744,1765111080755,11
2617,1765111080770,1765111080770,0
2618,1765111080796,1765111080804,8
2619,1765111080821,1765111080836,15
2620,1765111080847,1765111080851,4
2621,1765111080872,1765111080882,10
2622,1765111080898,1765111080913,15
2623,1765111080923,1765111080930,7
2624,1765111080949,1765111080962,13
2625,1765111080974,1765111080977,3
2626,1765111081000,1765111081009,9
2627,1765111081026,1765111081042,16
2628,1765111081051,1765111081058,7
2629,1765111081077,1765111081090,13
2630,1765111081103,1765111081106,3
2631,1765111081128,1765111081138,10
2632,1765111081154,1765111081171,17
2633,1765111081180,1765111081186,6
2634,1765111081207,1765111081219,12
2635,1765111081233,1765111081235,2
2636,1765111081259,1765111081267,8
2637,1765111081284,1765111081300,16
2638,1765111081310,1765111081317,7
2639,1765111081336,1765111081348,12
2640,1765111081361,1765111081365,4
2641,1765111081387,1765111081398,11
2642,1765111081414,1765111081429,15
2643,1765111081439,1765111081445,6
2644,1765111081465,1765111081477,12
2645,1765111081491,1765111081492,1
2646,1765111081517,1765111081525,8
2647,1765111081543,1765111081556,13
