snapshot_id,server_timestamp_ms,recv_time_ms,latency_ms
290,1765110302711,1765110302719,8
291,1765110302737,1765110302738,1
292,1765110302763,1765110302779,16
293,1765110302789,1765110302794,5
294,1765110302814,1765110302826,12
295,1765110302840,1765110302842,2
296,1765110302865,1765110302873,8
297,1765110302891,1765110302903,12
298,1765110302917,1765110302919,2
299,1765110302942,1765110302956,14
300,1765110302968,1765110302978,10
301,1765110302993,1765110302998,5
302,1765110303019,1765110303031,12
303,1765110303045,1765110303047,2
304,1765110303070,1765110303079,9
305,1765110303096,1765110303111,15
306,1765110303121,1765110303128,7
307,1765110303147,1765110303159,12
308,1765110303172,1765110303176,4
309,1765110303198,1765110303208,10
310,1765110303224,1765110303239,15
311,1765110303249,1765110303255,6
312,1765110303275,1765110303288,13
313,1765110303301,1765110303304,3
314,1765110303327,1765110303335,8
315,1765110303352,1765110303368,16
316,1765110303378,1765110303383,5
317,1765110303403,1765110303416,13
318,1765110303429,1765110303433,4
319,1765110303454,1765110303464,10
320,1765110303480,1765110303499,19
321,1765110303506,1765110303527,21
322,1765110303532,1765110303543,11
323,1765110303557,1765110303559,2
324,1765110303583,1765110303592,9
325,1765110303608,1765110303623,15
326,1765110303634,1765110303640,6
327,1765110303660,1765110303672,12
328,1765110303686,1765110303688,2
329,1765110303711,1765110303720,9
330,1765110303737,1765110303750,13
331,1765110303762,1765110303767,5
332,1765110303788,1765110303799,11
333,1765110303813,1765110303815,2
334,1765110303839,1765110303847,8
335,1765110303864,1765110303878,14
336,1765110303890,1765110303894,4
337,1765110303915,1765110303925,10
338,1765110303941,1765110303956,15
339,1765110303967,1765110303972,5
340,1765110303993,1765110304004,11
341,1765110304019,1765110304020,1
342,1765110304044,1765110304053,9
343,1765110304070,1765110304085,15
344,1765110304096,1765110304101,5
345,1765110304121,1765110304133,12
346,1765110304147,1765110304149,2
347,1765110304172,1765110304180,8
348,1765110304198,1765110304211,13
349,1765110304224,1765110304227,3
350,1765110304249,1765110304258,9
351,1765110304274,1765110304290,16
352,1765110304300,1765110304305,5
353,1765110304325,1765110304337,12
354,1765110304350,1765110304353,3
355,1765110304376,1765110304385,9
356,1765110304402,1765110304417,15
357,1765110304427,1765110304433,6
358,1765110304453,1765110304465,12
359,1765110304478,1765110304481,3
360,1765110304504,1765110304512,8
361,1765110304530,1765110304544,14
362,1765110304555,1765110304559,4
363,1765110304580,1765110304591,11
364,1765110304607,1765110304607,0
365,1765110304632,1765110304640,8
366,1765110304658,1765110304671,13
367,1765110304683,1765110304687,4
368,1765110304709,1765110304718,9
369,1765110304734,1765110304765,31
370,1765110304760,1765110304765,5
371,1765110304786,1765110304796,10
372,1765110304812,1765110304828,16
373,1765110304838,1765110304845,7
374,1765110304863,1765110304876,13
375,1765110304889,1765110304891,2
376,1765110304915,1765110304923,8
377,1765110304940,1765110304955,15
378,1765110304966,1765110304971,5
379,1765110304991,1765110305004,13
380,1765110305017,1765110305019,2
381,1765110305042,1765110305050,8
382,1765110305068,1765110305082,14
383,1765110305093,1765110305097,4
384,1765110305119,1765110305130,11
385,1765110305145,1765110305146,1
386,1765110305171,1765110305178,7
387,1765110305196,1765110305209,13
388,1765110305222,1765110305225,3
389,1765110305248,1765110305257,9
390,1765110305274,1765110305289,15
391,1765110305299,1765110305304,5
392,1765110305325,1765110305335,10
393,1765110305351,1765110305366,15
394,1765110305376,1765110305382,6
395,1765110305402,1765110305413,11
396,1765110305428,1765110305428,0
397,1765110305453,1765110305459,6
398,1765110305479,1765110305492,13
399,1765110305505,1765110305508,3
400,1765110305530,1765110305539,9
401,1765110305556,1765110305571,15
402,1765110305581,1765110305587,6
403,1765110305607,1765110305619,12
404,1765110305633,1765110305635,2
405,1765110305659,1765110305668,9
406,1765110305684,1765110305700,16
407,1765110305710,1765110305717,7
408,1765110305736,1765110305749,13
409,1765110305762,1765110305780,18
410,1765110305787,1765110305796,9
411,1765110305813,1765110305827,14
412,1765110305838,1765110305855,17
413,1765110305864,1765110305875,11
414,1765110305890,1765110305891,1
415,1765110305916,1765110305923,7
416,1765110305942,1765110305957,15
417,1765110305967,1765110305975,8
418,1765110305992,1765110306005,13
419,1765110306018,1765110306021,3
420,1765110306043,1765110306054,11
421,1765110306069,1765110306083,14
422,1765110306095,1765110306099,4
423,1765110306121,1765110306130,9
424,1765110306148,1765110306162,14
425,1765110306173,1765110306177,4
426,1765110306199,1765110306209,10
427,1765110306225,1765110306241,16
428,1765110306251,1765110306256,5
429,1765110306276,1765110306289,13
430,1765110306302,1765110306306,4
431,1765110306328,1765110306337,9
432,1765110306353,1765110306369,16
433,1765110306379,1765110306384,5
434,1765110306404,1765110306416,12
435,1765110306430,1765110306432,2
436,1765110306456,1765110306462,6
437,1765110306482,1765110306495,13
438,1765110306509,1765110306511,2
439,1765110306534,1765110306542,8
440,1765110306560,1765110306573,13
441,1765110306586,1765110306589,3
