snapshot_id,server_timestamp_ms,recv_time_ms,latency_ms
0,1765109634273,1765109634288,15
1,1765109634298,1765109634303,5
2,1765109634324,1765109634328,4
3,1765109634350,1765109634360,10
4,1765109634375,1765109634376,1
5,1765109634401,1765109634407,6
6,1765109634426,1765109634439,13
7,1765109634452,1765109634455,3
8,1765109634477,1765109634487,10
9,1765109634503,1765109634504,1
10,1765109634529,1765109634535,6
11,1765109634555,1765109634566,11
12,1765109634581,1765109634582,1
13,1765109634607,1765109634614,7
14,1765109634633,1765109634644,11
15,1765109634659,1765109634659,0
16,1765109634685,1765109634692,7
17,1765109634710,1765109634725,15
18,1765109634736,1765109634740,4
19,1765109634762,1765109634773,11
20,1765109634788,1765109634789,1
21,1765109634814,1765109634821,7
22,1765109634839,1765109634853,14
23,1765109634865,1765109634868,3
24,1765109634890,1765109634914,24
25,1765109634916,1765109634931,15
26,1765109634942,1765109634947,5
27,1765109634967,1765109634993,26
28,1765109634994,1765109635009,15
29,1765109635019,1765109635024,5
30,1765109635045,1765109635055,10
31,1765109635070,1765109635071,1
32,1765109635096,1765109635102,6
33,1765109635122,1765109635135,13
34,1765109635147,1765109635151,4
35,1765109635173,1765109635183,10
36,1765109635199,1765109635216,17
37,1765109635225,1765109635232,7
38,1765109635251,1765109635263,12
39,1765109635277,1765109635278,1
40,1765109635303,1765109635312,9
41,1765109635328,1765109635343,15
42,1765109635353,1765109635359,6
43,1765109635379,1765109635390,11
44,1765109635405,1765109635407,2
45,1765109635431,1765109635442,11
46,1765109635456,1765109635471,15
47,1765109635482,1765109635487,5
48,1765109635508,1765109635518,10
49,1765109635534,1765109635549,15
50,1765109635559,1765109635566,7
51,1765109635585,1765109635597,12
52,1765109635611,1765109635612,1
53,1765109635637,1765109635644,7
54,1765109635663,1765109635674,11
55,1765109635689,1765109635691,2
56,1765109635715,1765109635723,8
57,1765109635740,1765109635754,14
58,1765109635766,1765109635770,4
59,1765109635791,1765109635802,11
60,1765109635817,1765109635833,16
61,1765109635843,1765109635850,7
62,1765109635868,1765109635881,13
63,1765109635894,1765109635898,4
64,1765109635920,1765109635929,9
65,1765109635945,1765109635962,17
66,1765109635971,1765109635978,7
67,1765109635996,1765109636010,14
68,1765109636022,1765109636026,4
69,1765109636047,1765109636058,11
70,1765109636073,1765109636089,16
71,1765109636100,1765109636116,16
72,1765109636125,1765109636136,11
73,1765109636151,1765109636168,17
74,1765109636177,1765109636195,18
75,1765109636203,1765109636214,11
76,1765109636229,1765109636230,1
77,1765109636254,1765109636261,7
78,1765109636280,1765109636293,13
79,1765109636305,1765109636308,3
80,1765109636331,1765109636354,23
81,1765109636356,1765109636370,14
82,1765109636382,1765109636386,4
83,1765109636407,1765109636417,10
84,1765109636434,1765109636449,15
85,1765109636459,1765109636479,20
86,1765109636485,1765109636495,10
87,1765109636511,1765109636527,16
88,1765109636537,1765109636543,6
89,1765109636562,1765109636574,12
90,1765109636588,1765109636591,3
91,1765109636614,1765109636625,11
92,1765109636639,1765109636651,12
93,1765109636665,1765109636667,2
94,1765109636691,1765109636699,8
95,1765109636716,1765109636732,16
96,1765109636742,1765109636748,6
97,1765109636768,1765109636780,12
98,1765109636793,1765109636796,3
99,1765109636819,1765109636828,9
100,1765109636844,1765109636861,17
101,1765109636879,1765109636891,12
102,1765109636905,1765109636907,2
103,1765109636930,1765109636937,7
104,1765109636956,1765109636969,13
105,1765109636981,1765109636984,3
106,1765109637007,1765109637017,10
107,1765109637032,1765109637033,1
108,1765109637058,1765109637063,5
109,1765109637084,1765109637095,11
110,1765109637109,1765109637112,3
111,1765109637135,1765109637144,9
112,1765109637161,1765109637176,15
113,1765109637187,1765109637192,5
114,1765109637212,1765109637223,11
115,1765109637239,1765109637254,15
116,1765109637265,1765109637282,17
117,1765109637291,1765109637302,11
118,1765109637316,1765109637318,2
119,1765109637342,1765109637350,8
120,1765109637368,1765109637382,14
121,1765109637393,1765109637399,6
122,1765109637419,1765109637430,11
123,1765109637444,1765109637447,3
124,1765109637470,1765109637480,10
125,1765109637496,1765109637511,15
126,1765109637522,1765109637543,21
127,1765109637548,1765109637559,11
128,1765109637573,1765109637579,6
129,1765109637599,1765109637614,15
130,1765109637624,1765109637630,6
131,1765109637650,1765109637660,10
132,1765109637675,1765109637677,2
133,1765109637701,1765109637715,14
134,1765109637726,1765109637740,14
135,1765109637751,1765109637759,8
136,1765109637777,1765109637779,2
137,1765109637802,1765109637810,8
138,1765109637828,1765109637841,13
139,1765109637854,1765109637857,3
140,1765109637880,1765109637889,9
141,1765109637906,1765109637921,15
142,1765109637931,1765109637936,5
143,1765109637957,1765109637970,13
144,1765109637983,1765109637985,2
145,1765109638008,1765109638016,8
146,1765109638034,1765109638063,29
147,1765109638060,1765109638063,3
148,1765109638085,1765109638095,10
149,1765109638111,1765109638120,9
150,1765109638137,1765109638155,18
