snapshot_id,server_timestamp_ms,recv_time_ms,latency_ms
794,1765121406077,1765121406080,3
795,1765121406103,1765121406106,3
796,1765121406129,1765121406138,9
797,1765121406154,1765121406169,15
798,1765121406180,1765121406186,6
799,1765121406207,1765121406217,10
800,1765121406233,1765121406234,1
801,1765121406259,1765121406263,4
802,1765121406285,1765121406295,10
803,1765121406311,1765121406327,16
804,1765121406337,1765121406343,6
805,1765121406363,1765121406376,13
806,1765121406389,1765121406391,2
807,1765121406414,1765121406423,9
808,1765121406440,1765121406454,14
809,1765121406466,1765121406470,4
810,1765121406492,1765121406517,25
811,1765121406518,1765121406533,15
812,1765121406544,1765121406548,4
813,1765121406570,1765121406580,10
814,1765121406596,1765121406611,15
815,1765121406622,1765121406628,6
816,1765121406648,1765121406674,26
817,1765121406674,1765121406690,16
818,1765121406700,1765121406706,6
819,1765121406726,1765121406738,12
820,1765121406751,1765121406754,3
821,1765121406777,1765121406786,9
822,1765121406802,1765121406806,4
823,1765121406828,1765121406840,12
824,1765121406854,1765121406864,10
825,1765121406880,1765121406897,17
826,1765121406905,1765121406912,7
827,1765121406931,1765121406943,12
828,1765121406957,1765121406959,2
829,1765121406983,1765121406991,8
830,1765121407008,1765121407023,15
831,1765121407034,1765121407038,4
832,1765121407059,1765121407071,12
833,1765121407085,1765121407087,2
834,1765121407110,1765121407119,9
835,1765121407136,1765121407151,15
836,1765121407161,1765121407167,6
837,1765121407187,1765121407199,12
838,1765121407212,1765121407214,2
839,1765121407238,1765121407246,8
840,1765121407263,1765121407277,14
841,1765121407289,1765121407293,4
842,1765121407314,1765121407324,10
843,1765121407340,1765121407355,15
844,1765121407365,1765121407371,6
845,1765121407391,1765121407403,12
846,1765121407417,1765121407419,2
847,1765121407442,1765121407450,8
848,1765121407468,1765121407481,13
849,1765121407494,1765121407497,3
850,1765121407520,1765121407529,9
851,1765121407545,1765121407561,16
852,1765121407571,1765121407577,6
853,1765121407596,1765121407608,12
854,1765121407622,1765121407624,2
855,1765121407648,1765121407655,7
856,1765121407674,1765121407687,13
857,1765121407700,1765121407918,218
858,1765121407725,1765121407918,193
859,1765121407751,1765121407918,167
860,1765121407777,1765121407918,141
861,1765121407802,1765121407918,116
862,1765121407828,1765121407918,90
863,1765121407853,1765121407918,65
864,1765121407879,1765121407918,39
865,1765121407905,1765121407918,13
866,1765121407931,1765121407934,3
867,1765121407956,1765121407965,9
868,1765121407982,1765121407988,6
869,1765121408007,1765121408019,12
870,1765121408033,1765121408034,1
871,1765121408058,1765121408065,7
872,1765121408084,1765121408097,13
873,1765121408110,1765121408117,7
874,1765121408135,1765121408152,17
875,1765121408161,1765121408167,6
876,1765121408186,1765121408188,2
877,1765121408211,1765121408222,11
878,1765121408237,1765121408238,1
879,1765121408262,1765121408273,11
880,1765121408288,1765121408292,4
881,1765121408314,1765121408327,13
882,1765121408339,1765121408342,3
883,1765121408365,1765121408378,13
884,1765121408390,1765121408397,7
885,1765121408416,1765121408432,16
886,1765121408442,1765121408448,6
887,1765121408467,1765121408490,23
888,1765121408493,1765121408506,13
889,1765121408518,1765121408522,4
890,1765121408544,1765121408553,9
891,1765121408570,1765121408584,14
892,1765121408595,1765121408600,5
893,1765121408621,1765121408630,9
894,1765121408647,1765121408661,14
895,1765121408672,1765121408677,5
896,1765121408698,1765121408709,11
897,1765121408724,1765121408724,0
898,1765121408749,1765121408756,7
899,1765121408775,1765121408789,14
900,1765121408800,1765121408804,4
901,1765121408826,1765121408835,9
902,1765121408851,1765121408867,16
903,1765121408877,1765121408883,6
904,1765121408903,1765121408915,12
905,1765121408929,1765121408932,3
906,1765121408954,1765121408962,8
907,1765121408980,1765121408994,14
908,1765121409005,1765121409009,4
909,1765121409031,1765121409042,11
910,1765121409056,1765121409058,2
911,1765121409082,1765121409090,8
912,1765121409108,1765121409122,14
913,1765121409133,1765121409137,4
914,1765121409159,1765121409168,9
915,1765121409184,1765121409200,16
916,1765121409210,1765121409216,6
