snapshot_id,server_timestamp_ms,recv_time_ms,latency_ms
0,1765121385668,1765121385683,15
1,1765121385694,1765121385700,6
2,1765121385719,1765121385723,4
3,1765121385745,1765121385755,10
4,1765121385770,1765121385772,2
5,1765121385795,1765121385805,10
6,1765121385821,1765121385837,16
7,1765121385847,1765121385853,6
8,1765121385872,1765121385885,13
9,1765121385898,1765121385901,3
10,1765121385924,1765121386153,229
11,1765121385950,1765121386153,203
12,1765121385975,1765121386153,178
13,1765121386000,1765121386153,153
14,1765121386026,1765121386153,127
15,1765121386052,1765121386153,101
16,1765121386077,1765121386153,76
17,1765121386103,1765121386153,50
18,1765121386129,1765121386153,24
19,1765121386154,1765121386183,29
20,1765121386179,1765121386183,4
21,1765121386205,1765121386213,8
22,1765121386230,1765121386245,15
23,1765121386256,1765121386260,4
24,1765121386282,1765121386293,11
25,1765121386308,1765121386308,0
26,1765121386333,1765121386339,6
27,1765121386359,1765121386372,13
28,1765121386385,1765121386388,3
29,1765121386410,1765121386420,10
30,1765121386437,1765121386452,15
31,1765121386463,1765121386468,5
32,1765121386489,1765121386500,11
33,1765121386514,1765121386516,2
34,1765121386539,1765121386548,9
35,1765121386565,1765121386566,1
36,1765121386591,1765121386603,12
37,1765121386616,1765121386623,7
38,1765121386642,1765121386658,16
39,1765121386667,1765121386674,7
40,1765121386693,1765121386707,14
41,1765121386718,1765121386723,5
42,1765121386744,1765121386755,11
43,1765121386770,1765121386785,15
44,1765121386796,1765121386801,5
45,1765121386821,1765121386833,12
46,1765121386847,1765121386848,1
47,1765121386872,1765121386882,10
48,1765121386898,1765121386913,15
49,1765121386924,1765121386929,5
50,1765121386949,1765121386960,11
51,1765121386975,1765121386977,2
52,1765121387000,1765121387009,9
53,1765121387026,1765121387042,16
54,1765121387052,1765121387058,6
55,1765121387077,1765121387090,13
56,1765121387103,1765121387106,3
57,1765121387128,1765121387139,11
58,1765121387154,1765121387170,16
59,1765121387180,1765121387187,7
60,1765121387205,1765121387220,15
61,1765121387231,1765121387236,5
62,1765121387256,1765121387268,12
63,1765121387281,1765121387284,3
64,1765121387307,1765121387315,8
65,1765121387332,1765121387347,15
66,1765121387358,1765121387364,6
67,1765121387383,1765121387397,14
68,1765121387409,1765121387416,7
69,1765121387434,1765121387450,16
70,1765121387460,1765121387465,5
71,1765121387485,1765121387486,1
72,1765121387511,1765121387525,14
73,1765121387537,1765121387542,5
74,1765121387563,1765121387574,11
75,1765121387589,1765121387599,10
76,1765121387615,1765121387620,5
77,1765121387641,1765121387651,10
78,1765121387666,1765121387682,16
79,1765121387692,1765121387698,6
80,1765121387717,1765121387730,13
81,1765121387743,1765121387745,2
82,1765121387769,1765121387776,7
83,1765121387794,1765121387808,14
84,1765121387820,1765121387824,4
85,1765121387846,1765121388075,229
86,1765121387872,1765121388075,203
87,1765121387898,1765121388075,177
88,1765121387924,1765121388075,151
89,1765121387949,1765121388075,126
90,1765121387974,1765121388075,101
91,1765121388000,1765121388075,75
92,1765121388025,1765121388075,50
93,1765121388051,1765121388075,24
94,1765121388076,1765121388093,17
95,1765121388101,1765121388109,8
96,1765121388127,1765121388141,14
97,1765121388153,1765121388172,19
98,1765121388178,1765121388187,9
99,1765121388204,1765121388219,15
100,1765121388229,1765121388236,7
101,1765121388255,1765121388266,11
102,1765121388281,1765121388281,0
103,1765121388306,1765121388313,7
104,1765121388331,1765121388345,14
105,1765121388357,1765121388361,4
106,1765121388382,1765121388393,11
107,1765121388407,1765121388409,2
108,1765121388433,1765121388440,7
109,1765121388458,1765121388472,14
110,1765121388484,1765121388489,5
111,1765121388510,1765121388521,11
112,1765121388535,1765121388537,2
113,1765121388561,1765121388568,7
114,1765121388586,1765121388599,13
115,1765121388612,1765121388615,3
116,1765121388638,1765121388647,9
117,1765121388664,1765121388679,15
118,1765121388689,1765121388696,7
119,1765121388715,1765121388727,12
120,1765121388740,1765121388743,3
121,1765121388765,1765121388776,11
122,1765121388791,1765121388807,16
123,1765121388816,1765121388823,7
124,1765121388842,1765121388854,12
125,1765121388868,1765121388871,3
126,1765121388893,1765121388903,10
127,1765121388919,1765121388935,16
128,1765121388945,1765121388951,6
129,1765121388970,1765121388982,12
130,1765121388996,1765121388999,3
131,1765121389021,1765121389030,9
132,1765121389047,1765121389060,13
133,1765121389073,1765121389077,4
134,1765121389098,1765121389108,10
135,1765121389124,1765121389124,0
136,1765121389150,1765121389155,5
137,1765121389176,1765121389189,13
138,1765121389202,1765121389219,17
139,1765121389227,1765121389235,8
140,1765121389253,1765121389266,13
141,1765121389279,1765121389282,3
142,1765121389304,1765121389315,11
143,1765121389330,1765121389332,2
144,1765121389355,1765121389364,9
145,1765121389381,1765121389396,15
146,1765121389407,1765121389412,5
147,1765121389433,1765121389444,11
148,1765121389459,1765121389459,0
149,1765121389485,1765121389490,5
150,1765121389511,1765121389520,9
151,1765121389536,1765121389552,16
152,1765121389562,1765121389569,7
153,1765121389587,1765121389600,13
154,1765121389613,1765121389617,4
155,1765121389638,1765121389649,11
156,1765121389664,1765121389665,1
157,1765121389690,1765121389696,6
158,1765121389715,1765121389727,12
159,1765121389741,1765121389743,2
160,1765121389766,1765121389776,10
161,1765121389792,1765121389807,15
162,1765121389818,1765121389823,5
163,1765121389843,1765121389855,12
164,1765121389869,1765121389871,2
165,1765121389894,1765121389904,10
166,1765121389920,1765121389951,31
167,1765121389946,1765121389952,6
168,1765121389972,1765121389983,11
169,1765121389998,1765121389998,0
170,1765121390024,1765121390030,6
171,1765121390049,1765121390061,12
172,1765121390075,1765121390077,2
173,1765121390101,1765121390109,8
174,1765121390127,1765121390142,15
175,1765121390152,1765121390172,20
176,1765121390178,1765121390188,10
177,1765121390204,1765121390219,15
178,1765121390229,1765121390236,7
179,1765121390255,1765121390268,13
180,1765121390281,1765121390284,3
181,1765121390307,1765121390314,7
182,1765121390332,1765121390345,13
183,1765121390358,1765121390361,3
184,1765121390384,1765121390392,8
185,1765121390409,1765121390425,16
186,1765121390435,1765121390441,6
187,1765121390460,1765121390472,12
188,1765121390486,1765121390489,3
189,1765121390512,1765121390523,11
190,1765121390538,1765121390538,0
191,1765121390564,1765121390570,6
192,1765121390589,1765121390602,13
193,1765121390615,1765121390618,3
194,1765121390641,1765121390649,8
195,1765121390667,1765121390682,15
196,1765121390693,1765121390697,4
197,1765121390718,1765121390730,12
198,1765121390744,1765121390746,2
199,1765121390769,1765121390777,8
200,1765121390794,1765121390809,15
201,1765121390820,1765121390825,5
202,1765121390846,1765121390858,12
203,1765121390872,1765121390874,2
204,1765121390897,1765121390905,8
205,1765121390923,1765121390935,12
206,1765121390948,1765121390951,3
207,1765121390974,1765121390983,9
208,1765121390999,1765121391013,14
209,1765121391024,1765121391030,6
210,1765121391050,1765121391060,10
211,1765121391076,1765121391093,17
212,1765121391102,1765121391123,21
213,1765121391136,1765121391139,3
214,1765121391162,1765121391171,9
215,1765121391188,1765121391203,15
216,1765121391222,1765121391234,12
217,1765121391250,1765121391264,14
218,1765121391278,1765121391281,3
219,1765121391308,1765121391311,3
220,1765121391337,1765121391362,25
221,1765121391366,1765121391395,29
222,1765121391397,1765121391427,30
223,1765121391428,1765121391454,26
224,1765121391455,1765121391484,29
225,1765121391481,1765121391484,3
226,1765121391506,1765121391515,9
227,1765121391532,1765121391546,14
228,1765121391557,1765121391562,5
229,1765121391583,1765121391594,11
230,1765121391608,1765121391609,1
231,1765121391633,1765121391640,7
232,1765121391659,1765121391671,12
233,1765121391684,1765121391687,3
234,1765121391710,1765121391719,9
235,1765121391735,1765121391751,16
236,1765121391761,1765121391768,7
237,1765121391786,1765121391799,13
238,1765121391812,1765121391815,3
239,1765121391837,1765121391846,9
240,1765121391862,1765121391878,16
241,1765121391888,1765121391893,5
242,1765121391913,1765121391924,11
243,1765121391939,1765121391940,1
244,1765121391964,1765121391971,7
245,1765121391990,1765121392003,13
246,1765121392015,1765121392019,4
247,1765121392041,1765121392051,10
248,1765121392066,1765121392067,1
249,1765121392092,1765121392098,6
250,1765121392117,1765121392129,12
251,1765121392143,1765121392145,2
252,1765121392168,1765121392177,9
253,1765121392193,1765121392208,15
254,1765121392218,1765121392224,6
255,1765121392244,1765121392254,10
256,1765121392269,1765121392270,1
257,1765121392295,1765121392301,6
258,1765121392321,1765121392332,11
259,1765121392346,1765121392348,2
260,1765121392371,1765121392380,9
261,1765121392397,1765121392412,15
262,1765121392422,1765121392428,6
263,1765121392448,1765121392459,11
264,1765121392473,1765121392475,2
265,1765121392499,1765121392508,9
266,1765121392524,1765121392539,15
267,1765121392550,1765121392555,5
268,1765121392575,1765121392587,12
269,1765121392601,1765121392603,2
270,1765121392626,1765121392635,9
271,1765121392651,1765121392666,15
272,1765121392677,1765121392682,5
273,1765121392702,1765121392714,12
274,1765121392728,1765121392730,2
275,1765121392753,1765121392761,8
276,1765121392779,1765121392793,14
277,1765121392804,1765121392808,4
278,1765121392830,1765121392840,10
279,1765121392856,1765121392871,15
280,1765121392881,1765121392886,5
281,1765121392906,1765121392918,12
282,1765121392932,1765121392933,1
283,1765121392957,1765121392965,8
284,1765121392983,1765121392996,13
285,1765121393008,1765121393012,4
286,1765121393034,1765121393044,10
287,1765121393059,1765121393075,16
288,1765121393085,1765121393090,5
289,1765121393110,1765121393121,11
290,1765121393135,1765121393137,2
291,1765121393161,1765121393168,7
292,1765121393186,1765121393199,13
293,1765121393212,1765121393215,3
294,1765121393237,1765121393246,9
295,1765121393262,1765121393277,15
296,1765121393288,1765121393292,4
297,1765121393313,1765121393325,12
298,1765121393339,1765121393341,2
299,1765121393365,1765121393373,8
300,1765121393390,1765121393405,15
301,1765121393416,1765121393421,5
302,1765121393442,1765121393454,12
303,1765121393467,1765121393470,3
304,1765121393493,1765121393502,9
305,1765121393519,1765121393533,14
306,1765121393544,1765121393549,5
307,1765121393570,1765121393581,11
308,1765121393595,1765121393598,3
309,1765121393621,1765121393628,7
310,1765121393647,1765121393662,15
311,1765121393672,1765121393678,6
312,1765121393698,1765121393709,11
313,1765121393724,1765121393725,1
314,1765121393750,1765121393756,6
315,1765121393776,1765121393788,12
316,1765121393802,1765121393804,2
317,1765121393828,1765121393835,7
318,1765121393853,1765121393867,14
319,1765121393878,1765121393883,5
320,1765121393904,1765121393915,11
321,1765121393929,1765121393931,2
322,1765121393955,1765121393964,9
323,1765121393980,1765121393997,17
324,1765121394006,1765121394013,7
325,1765121394032,1765121394045,13
326,1765121394057,1765121394061,4
327,1765121394083,1765121394094,11
328,1765121394109,1765121394110,1
329,1765121394135,1765121394141,6
330,1765121394161,1765121394174,13
331,1765121394186,1765121394190,4
332,1765121394217,1765121394222,5
333,1765121394243,1765121394252,9
334,1765121394269,1765121394284,15
335,1765121394295,1765121394299,4
336,1765121394321,1765121394332,11
337,1765121394347,1765121394348,1
338,1765121394372,1765121394379,7
339,1765121394398,1765121394411,13
340,1765121394423,1765121394426,3
341,1765121394448,1765121394458,10
342,1765121394474,1765121394489,15
343,1765121394500,1765121394505,5
344,1765121394525,1765121394537,12
345,1765121394551,1765121394553,2
346,1765121394576,1765121394584,8
347,1765121394601,1765121394616,15
348,1765121394627,1765121394631,4
349,1765121394653,1765121394663,10
350,1765121394679,1765121394695,16
351,1765121394704,1765121394711,7
352,1765121394730,1765121394741,11
353,1765121394755,1765121394756,1
354,1765121394781,1765121394787,6
355,1765121394806,1765121394819,13
356,1765121394832,1765121394834,2
357,1765121394857,1765121394867,10
358,1765121394883,1765121394898,15
359,1765121394909,1765121394914,5
360,1765121394935,1765121394946,11
361,1765121394961,1765121394977,16
362,1765121394987,1765121395008,21
363,1765121395013,1765121395025,12
364,1765121395039,1765121395040,1
365,1765121395064,1765121395073,9
366,1765121395089,1765121395104,15
367,1765121395115,1765121395121,6
368,1765121395140,1765121395152,12
369,1765121395166,1765121395169,3
370,1765121395192,1765121395214,22
371,1765121395218,1765121395230,12
372,1765121395243,1765121395245,2
373,1765121395269,1765121395279,10
374,1765121395295,1765121395309,14
375,1765121395320,1765121395324,4
376,1765121395346,1765121395354,8
377,1765121395371,1765121395387,16
378,1765121395397,1765121395404,7
379,1765121395422,1765121395435,13
380,1765121395448,1765121395452,4
381,1765121395473,1765121395484,11
382,1765121395499,1765121395515,16
383,1765121395526,1765121395532,6
384,1765121395551,1765121395563,12
385,1765121395577,1765121395578,1
386,1765121395602,1765121395609,7
