snapshot_id,server_timestamp_ms,recv_time_ms,latency_ms
0,1765121795431,1765121795444,13
1,1765121795457,1765121795461,4
2,1765121795482,1765121795496,14
3,1765121795508,1765121795512,4
4,1765121795534,1765121795546,12
5,1765121795560,1765121795562,2
6,1765121795585,1765121795594,9
7,1765121795611,1765121795614,3
8,1765121795636,1765121795649,13
9,1765121795662,1765121795664,2
10,1765121795688,1765121795700,12
11,1765121795713,1765121795720,7
12,1765121795738,1765121795751,13
13,1765121795763,1765121795767,4
14,1765121795789,1765121795798,9
15,1765121795815,1765121795830,15
16,1765121795840,1765121795847,7
17,1765121795866,1765121795867,1
18,1765121795892,1765121795908,16
19,1765121795917,1765121795924,7
20,1765121795943,1765121795954,11
21,1765121795968,1765121795970,2
22,1765121795994,1765121796002,8
23,1765121796019,1765121796034,15
24,1765121796044,1765121796050,6
25,1765121796070,1765121796082,12
26,1765121796096,1765121796098,2
27,1765121796122,1765121796130,8
28,1765121796147,1765121796162,15
29,1765121796173,1765121796179,6
30,1765121796198,1765121796211,13
31,1765121796224,1765121796227,3
32,1765121796249,1765121796258,9
33,1765121796275,1765121796289,14
34,1765121796300,1765121796306,6
35,1765121796326,1765121796337,11
36,1765121796351,1765121796353,2
37,1765121796377,1765121796385,8
38,1765121796402,1765121796416,14
39,1765121796428,1765121796432,4
40,1765121796453,1765121796463,10
41,1765121796479,1765121796495,16
42,1765121796504,1765121796512,8
43,1765121796530,1765121796542,12
44,1765121796555,1765121796559,4
45,1765121796581,1765121796592,11
46,1765121796607,1765121796607,0
47,1765121796632,1765121796639,7
48,1765121796658,1765121796670,12
49,1765121796683,1765121796686,3
50,1765121796709,1765121796719,10
51,1765121796735,1765121796751,16
52,1765121796882,1765121796892,10
53,1765121796908,1765121796923,15
54,1765121796933,1765121796939,6
55,1765121796959,1765121796970,11
56,1765121796985,1765121797001,16
57,1765121797011,1765121797016,5
58,1765121797036,1765121797048,12
59,1765121797062,1765121797064,2
60,1765121797087,1765121797097,10
61,1765121797114,1765121797129,15
62,1765121797140,1765121797145,5
63,1765121797166,1765121797175,9
64,1765121797191,1765121797207,16
65,1765121797217,1765121797222,5
66,1765121797242,1765121797254,12
67,1765121797268,1765121797502,234
68,1765121797294,1765121797502,208
69,1765121797319,1765121797502,183
70,1765121797345,1765121797502,157
71,1765121797370,1765121797502,132
72,1765121797396,1765121797502,106
73,1765121797422,1765121797502,80
74,1765121797448,1765121797502,54
75,1765121797474,1765121797502,28
76,1765121797500,1765121797502,2
77,1765121797525,1765121797541,16
78,1765121797551,1765121797572,21
79,1765121797576,1765121797589,13
80,1765121797602,1765121797605,3
81,1765121797628,1765121797636,8
82,1765121797653,1765121797669,16
83,1765121797680,1765121797685,5
84,1765121797705,1765121797716,11
85,1765121797731,1765121797733,2
86,1765121797756,1765121797764,8
87,1765121797782,1765121797795,13
88,1765121797808,1765121797811,3
89,1765121797833,1765121797844,11
90,1765121797858,1765121797859,1
91,1765121797884,1765121797890,6
92,1765121797909,1765121797922,13
93,1765121797934,1765121797938,4
94,1765121797960,1765121797970,10
95,1765121797985,1765121797986,1
96,1765121798010,1765121798017,7
97,1765121798036,1765121798048,12
98,1765121798062,1765121798064,2
99,1765121798088,1765121798096,8
100,1765121798113,1765121798127,14
101,1765121798138,1765121798142,4
102,1765121798164,1765121798174,10
103,1765121798189,1765121798190,1
104,1765121798215,1765121798221,6
105,1765121798241,1765121798253,12
106,1765121798266,1765121798269,3
107,1765121798291,1765121798302,11
108,1765121798317,1765121798318,1
109,1765121798343,1765121798349,6
110,1765121798369,1765121798380,11
111,1765121798394,1765121798395,1
112,1765121798419,1765121798427,8
113,1765121798445,1765121798458,13
114,1765121798471,1765121798473,2
115,1765121798497,1765121798506,9
116,1765121798522,1765121798522,0
117,1765121798548,1765121798554,6
118,1765121798574,1765121798585,11
119,1765121798599,1765121798601,2
120,1765121798625,1765121798632,7
121,1765121798650,1765121798664,14
122,1765121798676,1765121798679,3
123,1765121798701,1765121798725,24
124,1765121798727,1765121798741,14
125,1765121798753,1765121798757,4
126,1765121798778,1765121798789,11
127,1765121798804,1765121798805,1
128,1765121798830,1765121798834,4
129,1765121798856,1765121798866,10
130,1765121798882,1765121798898,16
131,1765121798908,1765121798914,6
132,1765121798934,1765121798946,12
133,1765121798960,1765121798962,2
134,1765121798985,1765121798993,8
135,1765121799011,1765121799024,13
136,1765121799037,1765121799040,3
137,1765121799062,1765121799072,10
138,1765121799088,1765121799088,0
139,1765121799113,1765121799119,6
140,1765121799139,1765121799152,13
141,1765121799165,1765121799183,18
142,1765121799190,1765121799199,9
143,1765121799216,1765121799232,16
144,1765121799241,1765121799247,6
145,1765121799267,1765121799279,12
146,1765121799293,1765121799294,1
147,1765121799319,1765121799326,7
148,1765121799345,1765121799359,14
149,1765121799370,1765121799376,6
150,1765121799396,1765121799407,11
151,1765121799422,1765121799423,1
152,1765121799448,1765121799455,7
153,1765121799474,1765121799487,13
154,1765121799500,1765121799503,3
155,1765121799525,1765121799534,9
156,1765121799551,1765121799565,14
157,1765121799576,1765121799581,5
158,1765121799603,1765121799613,10
159,1765121799629,1765121799645,16
160,1765121799655,1765121799675,20
161,1765121799680,1765121799691,11
