snapshot_id,server_timestamp_ms,recv_time_ms,latency_ms
0,1765109981222,1765109981226,4
1,1765109981247,1765109981273,26
2,1765109981273,1765109981273,0
3,1765109981299,1765109981304,5
4,1765109981325,1765109981335,10
5,1765109981350,1765109981365,15
6,1765109981376,1765109981381,5
7,1765109981401,1765109981414,13
8,1765109981426,1765109981430,4
9,1765109981452,1765109981461,9
10,1765109981478,1765109981493,15
11,1765109981503,1765109981509,6
12,1765109981529,1765109981541,12
13,1765109981554,1765109981556,2
14,1765109981580,1765109981588,8
15,1765109981606,1765109981619,13
16,1765109981632,1765109981635,3
17,1765109981657,1765109981666,9
18,1765109981683,1765109981697,14
19,1765109981709,1765109981729,20
20,1765109981735,1765109981745,10
21,1765109981839,1765109981854,15
22,1765109981865,1765109981871,6
23,1765109981891,1765109981916,25
24,1765109981916,1765109981932,16
25,1765109981942,1765109981948,6
26,1765109981968,1765109981982,14
27,1765109981994,1765109981998,4
28,1765109982020,1765109982044,24
29,1765109982046,1765109982059,13
30,1765109982071,1765109982076,5
31,1765109982097,1765109982107,10
32,1765109982123,1765109982139,16
33,1765109982148,1765109982155,7
34,1765109982174,1765109982187,13
35,1765109982199,1765109982203,4
36,1765109982225,1765109982235,10
37,1765109982250,1765109982266,16
38,1765109982276,1765109982282,6
39,1765109982302,1765109982313,11
40,1765109982328,1765109982330,2
41,1765109982354,1765109982359,5
42,1765109982380,1765109982392,12
43,1765109982407,1765109982408,1
44,1765109982432,1765109982438,6
45,1765109982458,1765109982470,12
46,1765109982484,1765109982491,7
47,1765109982509,1765109982524,15
48,1765109982535,1765109982545,10
49,1765109982561,1765109982579,18
50,1765109982586,1765109982594,8
51,1765109982612,1765109982627,15
52,1765109982637,1765109982644,7
53,1765109982663,1765109982674,11
54,1765109982691,1765109982706,15
55,1765109982716,1765109982722,6
56,1765109982742,1765109982754,12
57,1765109982767,1765109982770,3
58,1765109982793,1765109982801,8
59,1765109982818,1765109982832,14
60,1765109982844,1765109982847,3
61,1765109982870,1765109982877,7
62,1765109982895,1765109982909,14
63,1765109982921,1765109982925,4
64,1765109982947,1765109982957,10
65,1765109982973,1765109983002,29
66,1765109982998,1765109983003,5
67,1765109983024,1765109983033,9
68,1765109983050,1765109983063,13
69,1765109983075,1765109983080,5
70,1765109983101,1765109983111,10
71,1765109983127,1765109983142,15
72,1765109983153,1765109983159,6
73,1765109983178,1765109983191,13
74,1765109983204,1765109983208,4
75,1765109983229,1765109983239,10
76,1765109983255,1765109983271,16
77,1765109983281,1765109983288,7
78,1765109983306,1765109983320,14
79,1765109983332,1765109983336,4
80,1765109983358,1765109983368,10
81,1765109983384,1765109983399,15
82,1765109983410,1765109983415,5
83,1765109983435,1765109983447,12
84,1765109983460,1765109983462,2
85,1765109983486,1765109983494,8
86,1765109983512,1765109983526,14
87,1765109983537,1765109983542,5
88,1765109983562,1765109983573,11
89,1765109983588,1765109983589,1
90,1765109983613,1765109983620,7
91,1765109983639,1765109983653,14
92,1765109983664,1765109983668,4
93,1765109983690,1765109983701,11
94,1765109983715,1765109983717,2
95,1765109983741,1765109983748,7
96,1765109983767,1765109983779,12
97,1765109983792,1765109983795,3
98,1765109983818,1765109983827,9
99,1765109983843,1765109983859,16
100,1765109983869,1765109983875,6
101,1765109983895,1765109983906,11
102,1765109983921,1765109983921,0
103,1765109983946,1765109983954,8
104,1765109983972,1765109983987,15
105,1765109983998,1765109984003,5
106,1765109984023,1765109984035,12
107,1765109984049,1765109984051,2
108,1765109984075,1765109984082,7
109,1765109984100,1765109984115,15
110,1765109984126,1765109984146,20
111,1765109984152,1765109984162,10
112,1765109984178,1765109984193,15
113,1765109984203,1765109984209,6
114,1765109984229,1765109984239,10
115,1765109984255,1765109984271,16
116,1765109984280,1765109984287,7
117,1765109984306,1765109984318,12
118,1765109984331,1765109984335,4
119,1765109984357,1765109984366,9
120,1765109984383,1765109984398,15
121,1765109984408,1765109984414,6
122,1765109984434,1765109984443,9
123,1765109984460,1765109984476,16
124,1765109984486,1765109984492,6
125,1765109984511,1765109984524,13
126,1765109984536,1765109984540,4
127,1765109984562,1765109984572,10
128,1765109984587,1765109984588,1
129,1765109984613,1765109984619,6
130,1765109984638,1765109984650,12
131,1765109984664,1765109984665,1
132,1765109984689,1765109984696,7
133,1765109984715,1765109984727,12
134,1765109984741,1765109984742,1
135,1765109984766,1765109984774,8
136,1765109984791,1765109984807,16
137,1765109984817,1765109984824,7
138,1765109984843,1765109984856,13
139,1765109984868,1765109984873,5
140,1765109984894,1765109984904,10
141,1765109984921,1765109984937,16
142,1765109984947,1765109984953,6
143,1765109984972,1765109984984,12
144,1765109984998,1765109985000,2
145,1765109985024,1765109985241,217
146,1765109985049,1765109985241,192
147,1765109985075,1765109985241,166
148,1765109985101,1765109985241,140
149,1765109985126,1765109985241,115
150,1765109985152,1765109985241,89
151,1765109985177,1765109985241,64
152,1765109985203,1765109985242,39
153,1765109985229,1765109985242,13
154,1765109985255,1765109985270,15
155,1765109985280,1765109985286,6
156,1765109985305,1765109985316,11
157,1765109985331,1765109985332,1
158,1765109985356,1765109985363,7
159,1765109985382,1765109985395,13
160,1765109985407,1765109985411,4
161,1765109985433,1765109985443,10
162,1765109985459,1765109985474,15
163,1765109985484,1765109985491,7
164,1765109985510,1765109985522,12
165,1765109985535,1765109985537,2
166,1765109985561,1765109985568,7
167,1765109985586,1765109985599,13
168,1765109985612,1765109985615,3
169,1765109985637,1765109985646,9
170,1765109985663,1765109985677,14
171,1765109985688,1765109985693,5
172,1765109985714,1765109985724,10
173,1765109985739,1765109985741,2
174,1765109985765,1765109985773,8
175,1765109985790,1765109985805,15
176,1765109985816,1765109985821,5
177,1765109985841,1765109985851,10
178,1765109985867,1765109985867,0
179,1765109985892,1765109985898,6
180,1765109985918,1765109985930,12
181,1765109985943,1765109985946,3
182,1765109985969,1765109985976,7
183,1765109985995,1765109986007,12
184,1765109986021,1765109986022,1
185,1765109986046,1765109986054,8
186,1765109986072,1765109986086,14
187,1765109986097,1765109986102,5
188,1765109986122,1765109986134,12
189,1765109986148,1765109986149,1
190,1765109986173,1765109986180,7
191,1765109986199,1765109986212,13
192,1765109986224,1765109986227,3
193,1765109986250,1765109986258,8
194,1765109986275,1765109986290,15
195,1765109986300,1765109986306,6
196,1765109986326,1765109986337,11
197,1765109986351,1765109986352,1
198,1765109986377,1765109986382,5
199,1765109986402,1765109986413,11
200,1765109986428,1765109986430,2
201,1765109986454,1765109986460,6
202,1765109986479,1765109986493,14
203,1765109986505,1765109986509,4
204,1765109986531,1765109986539,8
205,1765109986557,1765109986572,15
206,1765109986583,1765109986603,20
207,1765109986609,1765109986619,10
208,1765109986634,1765109986635,1
209,1765109986660,1765109986664,4
210,1765109986686,1765109986696,10
211,1765109986711,1765109986713,2
212,1765109986737,1765109986745,8
213,1765109986762,1765109986777,15
214,1765109986788,1765109986793,5
215,1765109986813,1765109986824,11
216,1765109986839,1765109986839,0
217,1765109986865,1765109986872,7
218,1765109986890,1765109986904,14
219,1765109986916,1765109986920,4
220,1765109986941,1765109986952,11
221,1765109986967,1765109986969,2
222,1765109986992,1765109987000,8
223,1765109987017,1765109987032,15
224,1765109987043,1765109987047,4
225,1765109987069,1765109987078,9
226,1765109987095,1765109987110,15
227,1765109987120,1765109987126,6
228,1765109987146,1765109987158,12
229,1765109987171,1765109987175,4
230,1765109987197,1765109987206,9
231,1765109987222,1765109987238,16
232,1765109987248,1765109987255,7
233,1765109987273,1765109987287,14
234,1765109987299,1765109987303,4
235,1765109987324,1765109987335,11
236,1765109987350,1765109987350,0
237,1765109987375,1765109987381,6
238,1765109987400,1765109987413,13
239,1765109987426,1765109987430,4
240,1765109987451,1765109987462,11
241,1765109987476,1765109987479,3
242,1765109987502,1765109987510,8
243,1765109987528,1765109987541,13
244,1765109987553,1765109987558,5
245,1765109987579,1765109987590,11
246,1765109987604,1765109987606,2
247,1765109987630,1765109987637,7
248,1765109987656,1765109987670,14
249,1765109987681,1765109987686,5
250,1765109987707,1765109987717,10
251,1765109987733,1765109987733,0
252,1765109987758,1765109987764,6
253,1765109987784,1765109987795,11
254,1765109987810,1765109987810,0
255,1765109987836,1765109987843,7
256,1765109987862,1765109987875,13
257,1765109987887,1765109987891,4
258,1765109987913,1765109987923,10
259,1765109987939,1765109987955,16
260,1765109987964,1765109987972,8
261,1765109987990,1765109988004,14
262,1765109988015,1765109988021,6
263,1765109988041,1765109988052,11
264,1765109988067,1765109988068,1
265,1765109988092,1765109988100,8
266,1765109988118,1765109988131,13
267,1765109988144,1765109988146,2
268,1765109988169,1765109988177,8
269,1765109988195,1765109988209,14
270,1765109988221,1765109988225,4
271,1765109988246,1765109988257,11
272,1765109988272,1765109988288,16
273,1765109988298,1765109988304,6
274,1765109988324,1765109988337,13
275,1765109988350,1765109988352,2
276,1765109988375,1765109988384,9
277,1765109988401,1765109988415,14
278,1765109988427,1765109988431,4
279,1765109988452,1765109988464,12
280,1765109988478,1765109988480,2
281,1765109988504,1765109988512,8
282,1765109988529,1765109988543,14
283,1765109988555,1765109988574,19
284,1765109988582,1765109988591,9
285,1765109988608,1765109988624,16
286,1765109988633,1765109988639,6
287,1765109988659,1765109988671,12
288,1765109988685,1765109988686,1
289,1765109988711,1765109988719,8
290,1765109988737,1765109988750,13
291,1765109988763,1765109988766,3
292,1765109988789,1765109988797,8
293,1765109988815,1765109988828,13
294,1765109988841,1765109988844,3
295,1765109988866,1765109988875,9
296,1765109988892,1765109988907,15
297,1765109988918,1765109988923,5
298,1765109988944,1765109988956,12
299,1765109988969,1765109988972,3
300,1765109988995,1765109989004,9
301,1765109989021,1765109989035,14
302,1765109989047,1765109989051,4
303,1765109989072,1765109989082,10
304,1765109989098,1765109989113,15
305,1765109989123,1765109989129,6
306,1765109989149,1765109989162,13
307,1765109989174,1765109989178,4
308,1765109989200,1765109989209,9
309,1765109989226,1765109989240,14
310,1765109989252,1765109989256,4
311,1765109989277,1765109989288,11
312,1765109989303,1765109989304,1
313,1765109989328,1765109989337,9
314,1765109989354,1765109989368,14
315,1765109989380,1765109989384,4
316,1765109989405,1765109989416,11
317,1765109989431,1765109989432,1
318,1765109989456,1765109989465,9
319,1765109989482,1765109989497,15
320,1765109989507,1765109989514,7
321,1765109989533,1765109989547,14
322,1765109989559,1765109989563,4
323,1765109989584,1765109989594,10
324,1765109989610,1765109989627,17
325,1765109989636,1765109989643,7
326,1765109989662,1765109989675,13
327,1765109989688,1765109989691,3
328,1765109989713,1765109989722,9
329,1765109989738,1765109989752,14
330,1765109989764,1765109989768,4
331,1765109989789,1765109989800,11
332,1765109989815,1765109989815,0
333,1765109989841,1765109989848,7
334,1765109989866,1765109989879,13
335,1765109989892,1765109989894,2
336,1765109989917,1765109989926,9
337,1765109989943,1765109989957,14
338,1765109989968,1765109989972,4
339,1765109989993,1765109990004,11
340,1765109990019,1765109990021,2
341,1765109990045,1765109990053,8
342,1765109990071,1765109990085,14
343,1765109990096,1765109990101,5
344,1765109990122,1765109990132,10
345,1765109990147,1765109990163,16
346,1765109990173,1765109990178,5
347,1765109990198,1765109990210,12
348,1765109990224,1765109990225,1
349,1765109990249,1765109990256,7
350,1765109990275,1765109990288,13
351,1765109990300,1765109990305,5
352,1765109990326,1765109990336,10
353,1765109990351,1765109990352,1
354,1765109990377,1765109990382,5
355,1765109990403,1765109990413,10
356,1765109990428,1765109990443,15
357,1765109990454,1765109990459,5
358,1765109990479,1765109990490,11
359,1765109990505,1765109990506,1
360,1765109990531,1765109990538,7
361,1765109990557,1765109990569,12
362,1765109990583,1765109990584,1
363,1765109990608,1765109990615,7
364,1765109990634,1765109990660,26
365,1765109990660,1765109990661,1
366,1765109990686,1765109990692,6
367,1765109990712,1765109990724,12
368,1765109990737,1765109990739,2
369,1765109990763,1765109990772,9
370,1765109990788,1765109990803,15
371,1765109990814,1765109990818,4
372,1765109990840,1765109990850,10
373,1765109990866,1765109990881,15
374,1765109990891,1765109990896,5
375,1765109990917,1765109990929,12
376,1765109990943,1765109990946,3
377,1765109990969,1765109990976,7
378,1765109990994,1765109991006,12
379,1765109991020,1765109991021,1
380,1765109991045,1765109991053,8
381,1765109991071,1765109991086,15
382,1765109991097,1765109991103,6
383,1765109991122,1765109991148,26
384,1765109991148,1765109991164,16
385,1765109991174,1765109991180,6
386,1765109991200,1765109991211,11
387,1765109991225,1765109991227,2
388,1765109991250,1765109991257,7
389,1765109991276,1765109991288,12
390,1765109991301,1765109991304,3
391,1765109991326,1765109991337,11
392,1765109991352,1765109991367,15
393,1765109991378,1765109991383,5
394,1765109991403,1765109991415,12
395,1765109991429,1765109991431,2
396,1765109991454,1765109991463,9
397,1765109991480,1765109991495,15
398,1765109991506,1765109991511,5
399,1765109991531,1765109991541,10
400,1765109991557,1765109991573,16
401,1765109991583,1765109991589,6
402,1765109991609,1765109991620,11
403,1765109991634,1765109991636,2
404,1765109991660,1765109991668,8
405,1765109991686,1765109991700,14
406,1765109991711,1765109991715,4
407,1765109991737,1765109991746,9
408,1765109991763,1765109991779,16
409,1765109991789,1765109991795,6
410,1765109991814,1765109991826,12
411,1765109991841,1765109991841,0
412,1765109991867,1765109991873,6
413,1765109991892,1765109991905,13
414,1765109991918,1765109991921,3
415,1765109991943,1765109991952,9
416,1765109991969,1765109991984,15
417,1765109991995,1765109991999,4
418,1765109992021,1765109992031,10
419,1765109992047,1765109992063,16
420,1765109992073,1765109992079,6
421,1765109992098,1765109992110,12
422,1765109992124,1765109992126,2
423,1765109992149,1765109992157,8
424,1765109992175,1765109992189,14
425,1765109992201,1765109992205,4
426,1765109992226,1765109992235,9
427,1765109992252,1765109992267,15
428,1765109992278,1765109992282,4
429,1765109992304,1765109992313,9
430,1765109992330,1765109992346,16
431,1765109992355,1765109992362,7
432,1765109992380,1765109992393,13
433,1765109992406,1765109992409,3
434,1765109992431,1765109992440,9
435,1765109992457,1765109992471,14
436,1765109992483,1765109992487,4
437,1765109992508,1765109992519,11
438,1765109992534,1765109992549,15
439,1765109992560,1765109992566,6
440,1765109992585,1765109992597,12
441,1765109992612,1765109992628,16
442,1765109992638,1765109992644,6
443,1765109992663,1765109992676,13
444,1765109992688,1765109992691,3
445,1765109992714,1765109992724,10
446,1765109992739,1765109992740,1
447,1765109992765,1765109992771,6
