snapshot_id,server_timestamp_ms,recv_time_ms,latency_ms
669,1765109364332,1765109364349,17
670,1765109364358,1765109364368,10
671,1765109364384,1765109364393,9
672,1765109364410,1765109364426,16
673,1765109364435,1765109364441,6
674,1765109364461,1765109364472,11
675,1765109364486,1765109364488,2
676,1765109364512,1765109364518,6
677,1765109364538,1765109364550,12
678,1765109364564,1765109364565,1
679,1765109364589,1765109364596,7
680,1765109364615,1765109364628,13
681,1765109364641,1765109364643,2
682,1765109364666,1765109364675,9
683,1765109364692,1765109364707,15
684,1765109364717,1765109364723,6
685,1765109364743,1765109364755,12
686,1765109364769,1765109364771,2
687,1765109364795,1765109364804,9
688,1765109364821,1765109364837,16
689,1765109364846,1765109364858,12
690,1765109364872,1765109364873,1
691,1765109364897,1765109364908,11
692,1765109364923,1765109364930,7
693,1765109364948,1765109364950,2
694,1765109364974,1765109364976,2
695,1765109364999,1765109365008,9
696,1765109365025,1765109365040,15
697,1765109365050,1765109365056,6
698,1765109365076,1765109365088,12
699,1765109365103,1765109365103,0
700,1765109365128,1765109365135,7
701,1765109365154,1765109365166,12
702,1765109365180,1765109365182,2
703,1765109365205,1765109365214,9
704,1765109365231,1765109365247,16
705,1765109365256,1765109365264,8
706,1765109365282,1765109365312,30
707,1765109365308,1765109365312,4
708,1765109365333,1765109365345,12
709,1765109365359,1765109365361,2
710,1765109365386,1765109365393,7
711,1765109365411,1765109365425,14
712,1765109365437,1765109365440,3
713,1765109365463,1765109365472,9
714,1765109365488,1765109365503,15
715,1765109365514,1765109365520,6
716,1765109365540,1765109365550,10
717,1765109365566,1765109365568,2
718,1765109365591,1765109365598,7
719,1765109365617,1765109365630,13
720,1765109365642,1765109365645,3
721,1765109365668,1765109365678,10
722,1765109365694,1765109365696,2
723,1765109365720,1765109365734,14
724,1765109365746,1765109365755,9
725,1765109365771,1765109365790,19
726,1765109365797,1765109365805,8
727,1765109365823,1765109365837,14
728,1765109365848,1765109365854,6
729,1765109365874,1765109365886,12
730,1765109365900,1765109365902,2
731,1765109365926,1765109365934,8
732,1765109365952,1765109365966,14
733,1765109365977,1765109365995,18
734,1765109366004,1765109366011,7
735,1765109366029,1765109366042,13
736,1765109366055,1765109366058,3
737,1765109366080,1765109366091,11
738,1765109366106,1765109366122,16
739,1765109366132,1765109366138,6
740,1765109366158,1765109366170,12
741,1765109366183,1765109366186,3
742,1765109366209,1765109366218,9
743,1765109366235,1765109366249,14
744,1765109366260,1765109366265,5
745,1765109366286,1765109366296,10
746,1765109366311,1765109366311,0
747,1765109366337,1765109366344,7
748,1765109366362,1765109366374,12
749,1765109366388,1765109366390,2
750,1765109366414,1765109366421,7
751,1765109366440,1765109366452,12
752,1765109366466,1765109366469,3
753,1765109366492,1765109366499,7
754,1765109366518,1765109366533,15
755,1765109366544,1765109366561,17
756,1765109366569,1765109366577,8
757,1765109366595,1765109366609,14
758,1765109366620,1765109366626,6
759,1765109366646,1765109366658,12
760,1765109366671,1765109366675,4
