snapshot_id,server_timestamp_ms,recv_time_ms,latency_ms
0,1765109347202,1765109347213,11
1,1765109347228,1765109347229,1
2,1765109347253,1765109347271,18
3,1765109347279,1765109347287,8
4,1765109347304,1765109347319,15
5,1765109347330,1765109347335,5
6,1765109347355,1765109347366,11
7,1765109347381,1765109347383,2
8,1765109347406,1765109347416,10
9,1765109347433,1765109347433,0
10,1765109347458,1765109347466,8
11,1765109347484,1765109347498,14
12,1765109347509,1765109347514,5
13,1765109347534,1765109347546,12
14,1765109347560,1765109347562,2
15,1765109347586,1765109347594,8
16,1765109347611,1765109347624,13
17,1765109347637,1765109347640,3
18,1765109347663,1765109347673,10
19,1765109347688,1765109347704,16
20,1765109347714,1765109347719,5
21,1765109347740,1765109347751,11
22,1765109347765,1765109347766,1
23,1765109347791,1765109347799,8
24,1765109347817,1765109347830,13
25,1765109347843,1765109347845,2
26,1765109347869,1765109347876,7
27,1765109347894,1765109347907,13
28,1765109347920,1765109347922,2
29,1765109347946,1765109347954,8
30,1765109347972,1765109347984,12
31,1765109347998,1765109347999,1
32,1765109348024,1765109348031,7
33,1765109348050,1765109348063,13
34,1765109348076,1765109348079,3
35,1765109348102,1765109348113,11
36,1765109348127,1765109348129,2
37,1765109348153,1765109348162,9
38,1765109348179,1765109348194,15
39,1765109348204,1765109348210,6
40,1765109348230,1765109348243,13
41,1765109348255,1765109348259,4
42,1765109348281,1765109348291,10
43,1765109348307,1765109348322,15
44,1765109348332,1765109348338,6
45,1765109348359,1765109348370,11
46,1765109348384,1765109348386,2
47,1765109348410,1765109348418,8
48,1765109348436,1765109348449,13
49,1765109348462,1765109348465,3
50,1765109348488,1765109348497,9
51,1765109348514,1765109348528,14
52,1765109348539,1765109348544,5
53,1765109348565,1765109348575,10
54,1765109348591,1765109348607,16
55,1765109348617,1765109348622,5
56,1765109348643,1765109348653,10
57,1765109348669,1765109348685,16
58,1765109348695,1765109348701,6
59,1765109348721,1765109348733,12
60,1765109348747,1765109348763,16
61,1765109348773,1765109348778,5
62,1765109348798,1765109348809,11
63,1765109348824,1765109348825,1
64,1765109348849,1765109348871,22
65,1765109348875,1765109348886,11
66,1765109348901,1765109348903,2
67,1765109348927,1765109348934,7
68,1765109348952,1765109348965,13
69,1765109348978,1765109348981,3
70,1765109349004,1765109349013,9
71,1765109349029,1765109349044,15
72,1765109349055,1765109349059,4
73,1765109349080,1765109349091,11
74,1765109349106,1765109349106,0
75,1765109349132,1765109349137,5
76,1765109349158,1765109349170,12
77,1765109349183,1765109349185,2
78,1765109349209,1765109349217,8
79,1765109349234,1765109349248,14
80,1765109349260,1765109349263,3
81,1765109349285,1765109349296,11
82,1765109349310,1765109349311,1
83,1765109349335,1765109349344,9
84,1765109349361,1765109349375,14
85,1765109349386,1765109349391,5
86,1765109349412,1765109349422,10
87,1765109349437,1765109349454,17
88,1765109349463,1765109349470,7
89,1765109349488,1765109349501,13
90,1765109349514,1765109349516,2
91,1765109349539,1765109349547,8
92,1765109349565,1765109349580,15
93,1765109349591,1765109349596,5
94,1765109349616,1765109349628,12
95,1765109349642,1765109349643,1
96,1765109349667,1765109349674,7
97,1765109349693,1765109349705,12
98,1765109349718,1765109349721,3
99,1765109349744,1765109349753,9
100,1765109349769,1765109349784,15
101,1765109349794,1765109349800,6
102,1765109349820,1765109349831,11
103,1765109349845,1765109349847,2
104,1765109349871,1765109349878,7
105,1765109349896,1765109349910,14
106,1765109349922,1765109349925,3
107,1765109349947,1765109349957,10
108,1765109349973,1765109349988,15
109,1765109349998,1765109350003,5
110,1765109350023,1765109350035,12
111,1765109350049,1765109350051,2
112,1765109350074,1765109350081,7
113,1765109350100,1765109350114,14
114,1765109350125,1765109350129,4
115,1765109350151,1765109350161,10
116,1765109350176,1765109350176,0
117,1765109350202,1765109350207,5
118,1765109350227,1765109350239,12
119,1765109350253,1765109350255,2
120,1765109350278,1765109350286,8
121,1765109350304,1765109350317,13
122,1765109350329,1765109350332,3
123,1765109350355,1765109350363,8
124,1765109350380,1765109350395,15
125,1765109350406,1765109350410,4
126,1765109350431,1765109350442,11
127,1765109350457,1765109350457,0
128,1765109350482,1765109350488,6
129,1765109350507,1765109350519,12
130,1765109350533,1765109350535,2
131,1765109350558,1765109350566,8
132,1765109350583,1765109350597,14
133,1765109350609,1765109350613,4
134,1765109350634,1765109350644,10
135,1765109350660,1765109350676,16
136,1765109350686,1765109350691,5
137,1765109350711,1765109350723,12
138,1765109350737,1765109350738,1
139,1765109350762,1765109350772,10
140,1765109350787,1765109350806,19
141,1765109350813,1765109350822,9
142,1765109350838,1765109350842,4
143,1765109350864,1765109350879,15
144,1765109350890,1765109350897,7
145,1765109350916,1765109350929,13
146,1765109350941,1765109350945,4
147,1765109350967,1765109350977,10
148,1765109350993,1765109351008,15
149,1765109351019,1765109351025,6
150,1765109351044,1765109351057,13
151,1765109351070,1765109351072,2
152,1765109351096,1765109351102,6
153,1765109351122,1765109351133,11
154,1765109351148,1765109351149,1
155,1765109351174,1765109351180,6
156,1765109351199,1765109351212,13
157,1765109351225,1765109351227,2
158,1765109351251,1765109351259,8
159,1765109351276,1765109351290,14
160,1765109351302,1765109351306,4
161,1765109351327,1765109351337,10
162,1765109351353,1765109351368,15
163,1765109351379,1765109351383,4
164,1765109351404,1765109351415,11
165,1765109351430,1765109351431,1
166,1765109351455,1765109351464,9
167,1765109351480,1765109351495,15
168,1765109351506,1765109351511,5
169,1765109351532,1765109351542,10
170,1765109351557,1765109351558,1
171,1765109351582,1765109351591,9
172,1765109351608,1765109351623,15
173,1765109351635,1765109351638,3
174,1765109351660,1765109351686,26
175,1765109351686,1765109351686,0
176,1765109351711,1765109351727,16
177,1765109351737,1765109351747,10
178,1765109351763,1765109351765,2
179,1765109351788,1765109351796,8
180,1765109351814,1765109351827,13
181,1765109351839,1765109351844,5
182,1765109351865,1765109351875,10
183,1765109351891,1765109351906,15
184,1765109351917,1765109351922,5
185,1765109351943,1765109351953,10
186,1765109351968,1765109351969,1
187,1765109351994,1765109352001,7
188,1765109352019,1765109352034,15
189,1765109352045,1765109352050,5
190,1765109352070,1765109352082,12
191,1765109352096,1765109352098,2
192,1765109352121,1765109352134,13
193,1765109352147,1765109352154,7
194,1765109352173,1765109352193,20
195,1765109352199,1765109352209,10
196,1765109352224,1765109352226,2
197,1765109352249,1765109352257,8
198,1765109352275,1765109352289,14
199,1765109352300,1765109352319,19
200,1765109352326,1765109352334,8
201,1765109352352,1765109352366,14
202,1765109352377,1765109352381,4
203,1765109352403,1765109352413,10
204,1765109352429,1765109352445,16
205,1765109352455,1765109352462,7
206,1765109352481,1765109352494,13
207,1765109352506,1765109352509,3
208,1765109352532,1765109352541,9
209,1765109352558,1765109352573,15
210,1765109352584,1765109352605,21
211,1765109352610,1765109352622,12
212,1765109352635,1765109352637,2
213,1765109352661,1765109352669,8
214,1765109352686,1765109352702,16
215,1765109352712,1765109352719,7
216,1765109352738,1765109352751,13
217,1765109352763,1765109352768,5
218,1765109352789,1765109352799,10
219,1765109352815,1765109352831,16
220,1765109352840,1765109352847,7
221,1765109352865,1765109352880,15
222,1765109352891,1765109352896,5
223,1765109352917,1765109352926,9
224,1765109352942,1765109352958,16
225,1765109352968,1765109352975,7
226,1765109352994,1765109352995,1
227,1765109353020,1765109353030,10
228,1765109353045,1765109353045,0
229,1765109353071,1765109353080,9
230,1765109353096,1765109353099,3
231,1765109353121,1765109353131,10
