snapshot_id,server_timestamp_ms,recv_time_ms,latency_ms
12554,1765109957714,1765109957728,14
12555,1765109957740,1765109957745,5
12556,1765109957766,1765109957774,8
12557,1765109957791,1765109957805,14
12558,1765109957816,1765109957820,4
12559,1765109957842,1765109957852,10
12560,1765109957868,1765109957885,17
12561,1765109957894,1765109957900,6
12562,1765109957919,1765109957932,13
12563,1765109957945,1765109957948,3
12564,1765109957970,1765109957979,9
12565,1765109957996,1765109958010,14
12566,1765109958021,1765109958026,5
12567,1765109958047,1765109958057,10
12568,1765109958073,1765109958074,1
12569,1765109958098,1765109958105,7
12570,1765109958124,1765109958136,12
12571,1765109958150,1765109958151,1
12572,1765109958175,1765109958183,8
12573,1765109958200,1765109958214,14
12574,1765109958226,1765109958230,4
12575,1765109958251,1765109958261,10
12576,1765109958277,1765109958292,15
12577,1765109958303,1765109958308,5
12578,1765109958328,1765109958339,11
12579,1765109958354,1765109958355,1
12580,1765109958379,1765109958387,8
12581,1765109958405,1765109958419,14
12582,1765109958430,1765109958434,4
12583,1765109958456,1765109958466,10
12584,1765109958481,1765109958497,16
12585,1765109958507,1765109958513,6
12586,1765109958532,1765109958544,12
12587,1765109958558,1765109958560,2
12588,1765109958583,1765109958591,8
12589,1765109958608,1765109958623,15
12590,1765109958634,1765109958639,5
12591,1765109958659,1765109958671,12
12592,1765109958685,1765109958686,1
12593,1765109958711,1765109958717,6
12594,1765109958737,1765109958749,12
12595,1765109958762,1765109958765,3
12596,1765109958788,1765109958797,9
12597,1765109958813,1765109958828,15
12598,1765109958839,1765109958844,5
12599,1765109958864,1765109958874,10
12600,1765109958890,1765109958907,17
12601,1765109958915,1765109958923,8
12602,1765109958941,1765109958954,13
12603,1765109958967,1765109958969,2
12604,1765109958992,1765109959002,10
12605,1765109959017,1765109959018,1
12606,1765109959043,1765109959049,6
12607,1765109959068,1765109959081,13
12608,1765109959094,1765109959097,3
12609,1765109959120,1765109959129,9
12610,1765109959146,1765109959163,17
12611,1765109959172,1765109959179,7
12612,1765109959198,1765109959201,3
12613,1765109959224,1765109959240,16
12614,1765109959251,1765109959255,4
12615,1765109959277,1765109959288,11
12616,1765109959302,1765109959304,2
12617,1765109959328,1765109959335,7
12618,1765109959353,1765109959366,13
12619,1765109959379,1765109959382,3
12620,1765109959405,1765109959413,8
12621,1765109959430,1765109959446,16
12622,1765109959456,1765109959462,6
12623,1765109959481,1765109959494,13
12624,1765109959507,1765109959510,3
12625,1765109959533,1765109959541,8
12626,1765109959558,1765109959573,15
12627,1765109959584,1765109959588,4
12628,1765109959610,1765109959620,10
12629,1765109959635,1765109959636,1
12630,1765109959661,1765109959666,5
12631,1765109959687,1765109959712,25
12632,1765109959713,1765109959729,16
12633,1765109959739,1765109959744,5
12634,1765109959765,1765109959776,11
12635,1765109959791,1765109959807,16
12636,1765109959816,1765109959823,7
12637,1765109959842,1765109959855,13
12638,1765109959868,1765109959871,3
12639,1765109959894,1765109959901,7
12640,1765109959920,1765109959933,13
12641,1765109959946,1765109959950,4
12642,1765109959971,1765109959983,12
12643,1765109959997,1765109959999,2
12644,1765109960023,1765109960030,7
12645,1765109960048,1765109960063,15
12646,1765109960074,1765109960079,5
12647,1765109960100,1765109960110,10
